id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,tv_ranking
186,Initial D Second Stage,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/12750.webp', 'large': 'https://cdn.myanimelist.net/images/anime/8/12750l.webp'}",1999-10-15,2000-01-21,"Accumulating an impressive series of victories with his AE86, Takumi Fujiwara has imposed himself as street racing's newest rising star. However, his newly found confidence of winning at his home turf of Mount Akina has been put in jeopardy by a new Emperor team exclusively using a car model favored by most professional racing pilots: the Mitsubishi four-wheel drive Lancer Evolutions—also known as Lan Evos. The Emperor team leader, Kyouichi Sudou, looks down on Takumi and regards him as an inferior pilot for driving an antique car that lacks the makings of a true modern race car. Kyouichi's elitist philosophy is also the reason why his team is only made of Lan Evo drivers.

Will Takumi be able to keep his perfect track record intact against the highly skilled and mechanically superior Emperor team, or does his hot streak end here?

[Written by MAL Rewrite]",8.18,417,1108,231353,141503,white,2005-11-12T06:36:50+00:00,2023-01-27T14:47:13+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}]",13,"{'year': 1999, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:55'}",manga,1400,pg_13,,"[{'id': 413, 'name': 'Pastel'}]","{'status': {'watching': '6394', 'completed': '193254', 'on_hold': '2240', 'dropped': '1292', 'plan_to_watch': '28164'}, 'num_list_users': 231344}",254
558,Major S2,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/73972.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/73972l.jpg'}",2005-12-10,2006-06-10,"Gorou Honda has finally returned to Mifune East Junior High School, surprising his friends upon arrival. Now, Gorou is once again surrounded by those he holds closest, and he strives to continue playing and enjoying the game he loves most.

However, things do not go as planned, as Gorou is reminded of the harsh realities of baseball as he copes with an injury he sustained while playing baseball at Hitaka Little. Between new rivals, old friends, and mending broken relationships, Gorou must overcome challenges he has never faced before. 

His goal of attending elite baseball high school Kaido may not be far from his reach, but complicated circumstances may stop him in his tracks once again. How will he deal with the immense pressures of the game? And will he ever be able to find the type of baseball he loves most?

[Written by MAL Rewrite]",8.18,418,2636,73593,46408,white,2006-01-07T09:15:02+00:00,2023-01-25T14:55:11+00:00,tv,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",26,"{'year': 2006, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '18:00'}",manga,1500,pg_13,,"[{'id': 101, 'name': 'Studio Hibari'}]","{'status': {'watching': '1485', 'completed': '62347', 'on_hold': '660', 'dropped': '734', 'plan_to_watch': '8362'}, 'num_list_users': 73588}",255
3226,Major S4,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/75217.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/75217l.jpg'}",2008-01-05,2008-06-28,"Having finished high school, Gorou Honda sets his sights on becoming a professional baseball player. His dreams are much more ambitious than becoming a Japanese Baseball League player, so he instead decides to move to the birthplace of his beloved sport, America, in order to play in the Major League.

However, Gorou finds that the Major League players are much faster, stronger, and more driven than he is. Nonetheless, he is eager to catch up with them. In order to do so, Gorou must first conquer the ranks of the Minor League, where numerous skilled players compete in the grueling rise to the Majors.

Gorou learns that he will have to adapt to the stark differences of American culture and push himself to new extremes as his race to join the Major League begins.

[Written by MAL Rewrite]",8.18,419,2798,67022,41667,white,2007-10-15T14:44:58+00:00,2023-01-25T14:57:08+00:00,tv,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",26,"{'year': 2008, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '18:00'}",manga,1470,pg_13,,"[{'id': 118, 'name': 'SynergySP'}]","{'status': {'watching': '1568', 'completed': '56148', 'on_hold': '712', 'dropped': '703', 'plan_to_watch': '7888'}, 'num_list_users': 67019}",256
40729,Nomad: Megalo Box 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1190/113352.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1190/113352l.jpg'}",2021-04-04,2021-06-27,"Megalo Box is an advanced form of boxing where competitors wear metal frames called Gear. When the first ever Megalonia tournament took place, ""Gearless"" Joe became its champion and known to all as a legendary fighter. However, soon after, he lost an exhibition match against the second champion and vanished from the public eye.

Seven years later, Joe now goes by ""Nomad"" and keeps a low profile, occasionally fighting in a few underground matches to get by. He is haunted by hallucinations and relies on a set of painkillers to numb his mind.

During a match, Joe wins against an opponent, Chief, who purposefully loses for some extra cash from gamblers. Subsequently, Joe discovers that Chief is from a community of immigrants called the Casa. Chief is gradually trying to make enough money to purchase the land where they live illegally. At first, Joe hesitates to get involved, but eventually decides to lend the Casa a helping hand.

[Written by MAL Rewrite]",8.18,420,1222,207903,86171,white,2019-11-17T02:59:50+00:00,2023-09-22T05:22:26+00:00,tv,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 54, 'name': 'Combat Sports'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 30, 'name': 'Sports'}]",13,"{'year': 2021, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '23:00'}",original,1447,r,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '19419', 'completed': '101566', 'on_hold': '5790', 'dropped': '4056', 'plan_to_watch': '77058'}, 'num_list_users': 207889}",257
23623,Non Non Biyori Repeat,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/75105.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/75105l.webp'}",2015-07-07,2015-09-22,"Far from the hustle and bustle of urban life, and with only a single candy store and bus route to its name, the rural Asahigaoka is certainly not a place for everyone. Nevertheless, the village's children still manage to cheerfully spend their days exploring and having fun in the wilderness around them. One such child, Renge Miyauchi, the youngest of the group, looks forward to the entrance ceremony of the upcoming school year, signalling her entry into first grade and the beginning of her elementary school life. Attending the only school in town, Renge and her friends, seventh grader Natsumi Koshigaya and her eighth grade sister Komari, make the most out of their rural lifestyle, playing and studying everyday.

Meanwhile, fifth grader Hotaru Ichijou has just moved to Asahigaoka from Tokyo, unaware of the numerous adventures and memories that await her. 

[Written by MAL Rewrite]",8.18,421,1237,205316,103479,white,2014-04-06T12:40:42+00:00,2023-03-04T19:44:19+00:00,tv,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",12,"{'year': 2015, 'season': 'summer'}","{'day_of_the_week': 'tuesday', 'start_time': '02:05'}",manga,1437,pg_13,"Episode 1 was previewed at a screening at Hibiya Kokaido in Tokyo on June 14, 2015. Regular broadcasting began on July 7, 2015.","[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '10621', 'completed': '129261', 'on_hold': '5844', 'dropped': '3120', 'plan_to_watch': '56459'}, 'num_list_users': 205305}",258
7791,K-On!!,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/76121.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/76121l.jpg'}",2010-04-07,2010-09-29,"It is the new year, which means that the senior members of the Light Music Club are now third-years, with Azusa Nakano being the only second-year. The seniors soon realize that Azusa will be the only member left once they graduate and decide to recruit new members. Despite trying many methods of attracting underclassmen—handing out fliers, bringing people into the clubroom, and performing at the welcoming ceremony—there are no signs of anyone that plans to join.

While heading to the clubroom, Azusa overhears Yui Hirasawa say that the club is fine with only five people and that they can do many fun things together. Changing her mind, she decides that they do not need to recruit any members for the time being. 

K-On!! revolves around the members of the Light Music Club as they experience their daily high school life. From rehearsing for concerts to just messing around, they are ready to make their last year together an exciting one!

[Written by MAL Rewrite]",8.17,422,293,715291,395243,white,2009-12-30T16:29:03+00:00,2023-03-04T20:02:56+00:00,tv,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",26,"{'year': 2010, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '01:25'}",4_koma_manga,1470,pg_13,K-On!! won the Animation Kobe Award in the Television category during the Animation Kobe festival in 2010.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '40773', 'completed': '483310', 'on_hold': '29010', 'dropped': '21153', 'plan_to_watch': '141018'}, 'num_list_users': 715264}",259
18195,Little Busters! Refrain,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/55049.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/55049l.jpg'}",2013-10-05,2013-12-28,"Following the Little Busters after they lost their first baseball game, the team decides to have a pancake party. It has been almost one semester since the return of Kyousuke Natsume. As usual, Riki Naoe continues to help the Little Busters' members—both old and new—with confronting their inner struggles. However, strange happenings begin to occur, leading Rin Natsume and Riki closer to unraveling the truth behind the ""secret of this world.""

Little do Rin and Rikki know, their discovery will end up changing the peaceful everyday lives created by the Little Busters once and for all. Little Busters!: Refrain brings a conclusion to the colorful stories of its ensemble cast—forged with the weight of emotions and strengthened with the bond of friendship—as they come to terms with their regrets and weaknesses.

[Written by MAL Rewrite]",8.17,424,1459,169925,79038,white,2013-04-06T14:49:59+00:00,2024-10-07T20:44:36+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",13,"{'year': 2013, 'season': 'fall'}",,visual_novel,1440,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '6646', 'completed': '101084', 'on_hold': '3940', 'dropped': '3432', 'plan_to_watch': '54814'}, 'num_list_users': 169916}",260
235,Meitantei Conan,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/75199.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/75199l.jpg'}",1996-01-08,,"Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Shinichi, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",8.17,426,694,358195,163288,white,2005-11-13T02:32:28+00:00,2024-12-05T03:46:39+00:00,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",0,"{'year': 1996, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '18:00'}",manga,1482,pg_13,"In 2003, FUNimation licensed the first 104 episodes of the series for North American production under the name Case Closed. They later decided to stop pursuing more episodes past episode 123 due to poor sales. In 2014, Crunchyroll obtained a license to stream simulcast episodes of Detective Conan on their website starting with episode 754. 

Winner of the Animation Award (DIVE Award) of the 2010 Japanese Movie Critics Awards.","[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '166231', 'completed': 0, 'on_hold': '74700', 'dropped': '48725', 'plan_to_watch': '68522'}, 'num_list_users': 358178}",261
40911,Yuukoku no Moriarty,"{'medium': 'https://cdn.myanimelist.net/images/anime/1464/108330.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1464/108330l.jpg'}",2020-10-11,2020-12-20,"During the late 19th century, Great Britain has become the greatest empire the world has ever known. Hidden within its success, the nation's rigid economic hierarchy dictates the value of one's life solely on status and wealth. To no surprise, the system favors the aristocracy at the top and renders it impossible for the working class to ascend the ranks.

William James Moriarty, the second son of the Moriarty household, lives as a regular noble while also being a consultant for the common folk to give them a hand and solve their problems. However, deep inside him lies a desire to destroy the current structure that dominates British society and those who benefit from it. 

Alongside his brothers Albert and Louis, William will do anything it takes to change the filthy world he lives in—even if blood must be spilled.

[Written by MAL Rewrite]",8.17,429,527,453197,190890,white,2019-12-22T06:24:03+00:00,2023-09-15T04:52:35+00:00,tv,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}]",11,"{'year': 2020, 'season': 'fall'}","{'day_of_the_week': 'sunday', 'start_time': '23:53'}",manga,1431,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '37483', 'completed': '234991', 'on_hold': '12137', 'dropped': '10494', 'plan_to_watch': '158053'}, 'num_list_users': 453158}",262
49052,Ao Ashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1731/120871.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1731/120871l.webp'}",2022-04-09,2022-09-24,"In a quiet rural town, the spotlight of a local junior high school football team rests on one player: Ashito Aoi. Known for his unpredictable moves and self-centered playing style, Ashito is the sole powerhouse pushing his team through an important high school preliminary tournament. However, their win streak is short-lived—an opponent causes Ashito to lose his temper and act violently, resulting in his removal from the rest of the game.

Without their star player, the team is quickly eliminated from the tournament. Just as he believes all hope is lost, Ashito is approached by a youth team coach named Tatsuya Fukuda who senses potential in him, and Fukuda invites him for tryouts in Tokyo. In an unfamiliar setting surrounded by talent, Ashito must bring out the best of his ability to prove himself and secure what could be a life-changing career.

[Written by MAL Rewrite]
",8.17,430,1127,227134,114164,white,2021-05-26T13:19:46+00:00,2023-01-17T00:22:13+00:00,tv,finished_airing,"[{'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",24,"{'year': 2022, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '18:25'}",manga,1470,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '30435', 'completed': '133033', 'on_hold': '6471', 'dropped': '6826', 'plan_to_watch': '50335'}, 'num_list_users': 227100}",263
7674,Bakuman.,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/26138.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/26138l.jpg'}",2010-10-02,2011-04-02,"As a child, Moritaka Mashiro dreamt of becoming a mangaka, just like his childhood hero and uncle, Tarou Kawaguchi, creator of a popular gag manga. But when tragedy strikes, he gives up on his dream and spends his middle school days studying, aiming to become a salaryman instead.

One day, his classmate Akito Takagi, the school's top student and aspiring writer, notices the detailed drawings in Moritaka's notebook. Seeing the vast potential of his artistic talent, Akito approaches Moritaka, proposing that they become mangaka together. After much convincing, Moritaka realizes that if he is able to create a popular manga series, he may be able to get the girl he has a crush on, Miho Azuki, to take part in the anime adaptation as a voice actor. Thus the pair begins creating manga under the pen name Muto Ashirogi, hoping to become the greatest mangaka in Japan, the likes of which no one has ever seen.

[Written by MAL Rewrite]",8.17,431,357,634094,302276,white,2009-12-10T17:23:37+00:00,2023-01-29T18:20:22+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 69, 'name': 'Otaku Culture'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",25,"{'year': 2010, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '18:00'}",manga,1470,pg_13,"Bakuman. was licensed by Media Blasters in North America, but only released  one 2-disc DVD containing the first 7 episodes, the rest of the releases were cancelled. ","[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '32895', 'completed': '363629', 'on_hold': '25152', 'dropped': '21723', 'plan_to_watch': '190657'}, 'num_list_users': 634056}",264
1519,Black Lagoon: The Second Barrage,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/83748.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/83748l.jpg'}",2006-10-03,2006-12-19,"Rokurou ""Rock"" Okajima has joined the Lagoon Company, a pirate mercenary group which operates out of Roanapur, Thailand. Despite his initial protests, this filthy slum of depraved souls and merciless criminals now serves as the former salaryman's home. Stranded, with nothing left of his past life but the clothes on his back and his inner morality, Rock is forced to perform jobs alongside the other members of the Lagoon crew. Berated for his lack of spine as he wades through the underbelly of society, he must decide whether to continue on amidst the gunfire and ruthlessness or risk everything he has in an attempt to be free. Whether he chooses the comfort of a familiar land or the freedom of being an outlaw, his decision will have lasting consequences on the crew who gave him a home.

[Written by MAL Rewrite]",8.17,432,434,534172,326052,white,2006-09-29T12:40:59+00:00,2023-03-04T19:53:44+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2006, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '01:59'}",manga,1407,r,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '14666', 'completed': '420091', 'on_hold': '8255', 'dropped': '4194', 'plan_to_watch': '86944'}, 'num_list_users': 534150}",265
32867,Bungou Stray Dogs 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1572/133096.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1572/133096l.jpg'}",2016-10-06,2016-12-16,"Despite their differences in position, three men—the youngest senior executive of the Port Mafia, Osamu Dazai; the lowest ranking member, Sakunosuke Oda; and the intelligence agent, Ango Sakaguchi—gather at the Lupin Bar at the end of the day to relax and take delight in the company of friends.

However, one night, Ango disappears. A photograph taken at the bar is all that is left of the three together.

Fast forward to the present, and Dazai is now a member of the Armed Detective Agency. The Guild, an American gifted organization, has entered the fray and is intent on taking the Agency's work permit. They must now divide their attention between the two groups, the Guild and the Port Mafia, who oppose their very existence.   

[Written by MAL Rewrite]",8.17,433,205,889771,514485,white,2016-03-01T14:43:24+00:00,2024-10-02T16:05:49+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}]",12,"{'year': 2016, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '22:30'}",manga,1420,r,This season adapts chapters 15 through 37 of the manga.,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '43510', 'completed': '686152', 'on_hold': '18650', 'dropped': '10603', 'plan_to_watch': '130835'}, 'num_list_users': 889750}",266
232,Cardcaptor Sakura,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/60781.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/60781l.jpg'}",1998-04-07,2000-03-21,"Ten-year-old Sakura Kinomoto is an ordinary fourth-grade student living in Tomoeda until, one day, she stumbles upon a mysterious book of cards titled ""The Clow."" Pondering over her discovery, she unintentionally causes a magical gust of wind to scatter the cards all over town.

The accident awakens the Beast of the Seal—Keroberos, nicknamed ""Kero""—who tells Sakura that she has released the mystical ""Clow Cards"" created by the sorcerer Clow Reed. Due to each Card's ability to act independently and their incredible power, Clow had sealed them away. Now that they have been set free, the Cards pose great danger to the world, and it is up to Sakura to put an end to them.

Appointing Sakura as the ""Cardcaptor"" and granting her the Sealed Key, Kero tasks her with finding and recapturing all the Clow Cards. Alongside her best friend Tomoyo Daidouji, and with Kero's guidance, Sakura must learn to balance her new secret duty with the everyday troubles as she takes flight on her magical adventures as Cardcaptor Sakura.

[Written by MAL Rewrite]
",8.17,434,530,450394,225065,white,2005-11-13T02:28:29+00:00,2024-10-05T16:53:35+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",70,"{'year': 1998, 'season': 'spring'}","{'day_of_the_week': 'tuesday', 'start_time': '18:00'}",manga,1500,pg,Cardcaptor Sakura won the Animage Grand Prix award for Best Anime in 1999.,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '34254', 'completed': '273565', 'on_hold': '28518', 'dropped': '18701', 'plan_to_watch': '95345'}, 'num_list_users': 450383}",267
18,Initial D Fourth Stage,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/10521.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/10521l.jpg'}",2004-04-17,2006-02-18,"Takumi Fujiwara finally joins Ryousuke and Keisuke Takahashi to create ""Project D."" Their goal is twofold: Ryousuke wants to develop his ""High-Speed Street Racing Theory,"" while Keisuke and Takumi aim at improving their driving skills by facing powerful opponents on dangerous roads. The idea of Project D is to challenge street racing teams from other prefectures to improve both their uphill and downhill records. In order to attract the attention of the best racing teams, Ryousuke creates a dedicated website to announce the future battles of Project D and post the team's results.

The fourth season of Initial D details the hardships and successes of the members of Project D as they try to become the best street racing team outside of Gunma Prefecture.

[Written by MAL Rewrite]",8.17,439,1273,197549,110741,white,2005-11-11T01:14:38+00:00,2023-01-27T14:44:15+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}]",24,"{'year': 2004, 'season': 'spring'}",,manga,1620,pg_13,,"[{'id': 179, 'name': 'A.C.G.T.'}]","{'status': {'watching': '11478', 'completed': '149326', 'on_hold': '5211', 'dropped': '2221', 'plan_to_watch': '29303'}, 'num_list_users': 197539}",268
962,Aria the Natural,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/77621.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/77621l.jpg'}",2006-04-03,2006-09-25,"Akari Mizunashi continues her training to become a Prima Undine (a professional tour guide gondolier) along with her friends Aika and Alice in the peaceful city of Neo Venezia. Despite the fact that these three girls are from competing companies, they are constantly together, learning more about how to become better tour guides and more about the mysteries of Neo Venezia.

As the group continues to meet interesting and unforgettable people through their daily routines, they will also come closer to the secrets that make the enigmatic and ever beautiful city of Neo Venezia so warm and alive.

Welcome back to Neo Venezia: the city where miracles can be created by hand.

[Written by MAL Rewrite]",8.16,441,2483,81531,30753,white,2006-05-07T23:12:19+00:00,2023-03-04T19:52:50+00:00,tv,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",26,"{'year': 2006, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '01:00'}",manga,1440,g,,"[{'id': 34, 'name': 'HAL Film Maker'}]","{'status': {'watching': '4422', 'completed': '37096', 'on_hold': '3284', 'dropped': '1960', 'plan_to_watch': '34764'}, 'num_list_users': 81526}",269
40852,Dr. Stone: Stone Wars,"{'medium': 'https://cdn.myanimelist.net/images/anime/1711/110614.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1711/110614l.jpg'}",2021-01-14,2021-03-25,"Senkuu has made it his goal to bring back two million years of human achievement and revive the entirety of those turned to statues. However, one man stands in his way: Tsukasa Shishiou, who believes that only the fittest of those petrified should be revived.

As the snow melts and spring approaches, Senkuu and his allies in Ishigami Village finish the preparations for their attack on the Tsukasa Empire. With a reinvented cell phone model now at their disposal, the Kingdom of Science is ready to launch its newest scheme to recruit the sizable numbers of Tsukasa's army to their side. However, it is a race against time; for every day the Kingdom of Science spends perfecting their inventions, the empire rapidly grows in number.

Reuniting with old friends and gaining new allies, Senkuu and the Kingdom of Science must stop Tsukasa's forces in order to fulfill their goal of restoring humanity and all its creations. With the two sides each in pursuit of their ideal world, the Stone Wars have now begun!

[Written by MAL Rewrite]",8.16,443,145,1088844,619783,white,2019-12-12T04:51:46+00:00,2024-03-07T22:35:59+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}]",11,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '22:30'}",manga,1440,pg_13,Dr. Stone: Stone Wars adapts chapters 60-84 of the manga.,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '94016', 'completed': '784917', 'on_hold': '18456', 'dropped': '11820', 'plan_to_watch': '179579'}, 'num_list_users': 1088788}",270
1889,Higurashi no Naku Koro ni Kai,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/14114.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/14114l.jpg'}",2007-07-06,2007-12-18,"In the small village of Hinamizawa, Rika Furude and her friends live together in relative harmony. Beneath this mask of peace, however, lies a hidden darkness, one that Rika understands all too well. In this eternal summer, she has been witness to unspeakable horrors. Every time the clock resets, Rika must try to find the villain behind these senseless deaths before tragedy strikes again. However, trying to decipher a mystery when only half the clues are present proves time and again to be disastrous, and each time she believes that things will change, she inevitably fails. As the annual festival approaches, Rika begins her descent from hope to despair in her struggle to break the chains of fate entangling them all.

[Written by MAL Rewrite]",8.16,445,483,489564,258724,white,2007-01-27T22:40:24+00:00,2024-10-04T14:00:39+00:00,tv,finished_airing,"[{'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",24,"{'year': 2007, 'season': 'summer'}","{'day_of_the_week': 'friday', 'start_time': '02:30'}",visual_novel,1470,r,Higurashi no Naku Koro ni Kai adapts the last two chapters of 07th Expansion's eight chapter visual novel.,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '20901', 'completed': '323462', 'on_hold': '14867', 'dropped': '12346', 'plan_to_watch': '117973'}, 'num_list_users': 489549}",271
54856,Horimiya: Piece,"{'medium': 'https://cdn.myanimelist.net/images/anime/1007/136277.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1007/136277l.jpg'}",2023-07-01,2023-09-23,"As the graduation ceremony at Katagiri High School comes to an end, Kyouko Hori, her boyfriend Izumi Miyamura, and their friends begin to look back on their time as students. The moments they shared together may be fleeting, but each one is a colorful piece of their precious memories.

[Written by MAL Rewrite]",8.16,446,681,365204,158608,white,2023-03-25T05:17:55+00:00,2023-09-16T15:13:27+00:00,tv,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",13,"{'year': 2023, 'season': 'summer'}","{'day_of_the_week': 'saturday', 'start_time': '23:30'}",manga,1420,pg_13,Horimiya: Piece adapts stories from the manga that were not included in the main anime series.,"[{'id': 1835, 'name': 'CloverWorks'}]","{'status': {'watching': '52436', 'completed': '193743', 'on_hold': '11340', 'dropped': '10232', 'plan_to_watch': '97311'}, 'num_list_users': 365062}",272
