id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,all_ranking,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
6594,Katanagatari,2010-01-26,2010-12-11,"In an Edo-era Japan lush with a variety of sword-fighting styles, Shichika Yasuri practices the most unique one: Kyotouryuu, a technique in which the user's own body is wielded as a blade. The enigmatic seventh head of the Kyotouryuu school, Shichika lives quietly in exile with his sister Nanami until one day—the wildly ambitious strategist Togame barges into their lives.

Togame brazenly requests that Shichika help in her mission to collect twelve unique swords, known as the ""Deviant Blades,"" for the shogunate. Shichika accepts, interested in the girl herself rather than petty politics, and thus sets out on a journey. Standing in their way are the fierce wielders of these legendary weapons as well as other power-hungry entities who seek to thwart Togame's objective. In order to prevail against their enemies, the duo must become an unbreakable team as they forge ahead on a path of uncertainty and peril.

[Written by MAL Rewrite]",8.3,277.0,400,573749,217975,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",12,light_novel,2990,r,"[{'id': 314, 'name': 'White Fox'}]",277,,,,,,tuesday,01:10,2010.0,winter,41795,253475,28237,17840,232364,573711.0,0.9197,0.0803
5420,Kemono no Souja Erin,2009-01-10,2009-12-26,"In the land of Ryoza, the neighboring provinces of Shin-Ou and Tai-Kou have been at peace. Queen Shinou is the ruler of Ryoza and her greatest general, Grand Duke Taikou, defends the kingdom with his army of powerful war-lizards known as the ""Touda."" Although the two regions have enjoyed a long-standing alliance, mounting tensions threaten to spark a fierce civil war.

Within Ake, a village in Tai-Kou tasked with raising the Grand Duke's army, lives Erin, a bright girl who spends her days watching the work of her mother Soyon, the village's head Touda doctor. But while under Soyon's care, a disastrous incident befalls the Grand Duke's strongest Touda, and the peace that Erin and her mother had been enjoying vanishes as Soyon is punished severely. In a desperate attempt to save her mother, Erin ends up falling in a river and is swept towards Shin-Ou.

Unable to return home, Erin must learn to lead a new life with completely different people, all while hunting for the truth of both beasts and humanity itself, with tensions between the two regions constantly escalating.

[Written by MAL Rewrite]",8.3,278.0,2348,88950,21921,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",50,novel,1470,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 80, 'name': 'Trans Arts'}]",278,,,,,,saturday,18:25,2009.0,winter,5475,23733,4204,3100,52430,88942.0,0.9179,0.0821
17389,Kingdom 2nd Season,2013-06-08,2014-03-02,"A year after the devastating battle against the formidable Zhao, the State of Qin has returned its focus to pursuing King Ying Zheng's ambition of conquering the other six states and unifying China. Their next target is Wei, a smaller state which stands as a geographic stepping stone for the sake of conquest.

Xin, now a three hundred man commander of the swiftly rising Fei Xin Unit, continues to seek out lofty achievements in order to garner recognition for himself and his soldiers, motivated by those previously lost in battle. In the preliminary battles ahead of Qin's invasion of Wei, Xin finds competition in other young commanders who are of a higher social status than him. Back in Qin, the royal palace faces turmoil as opposing factions begin to make their move against Ying Zheng's regime.

With their hands full both abroad and at home, Zheng and Xin must lead the way in this era of unending war, resolved to etch their names in history by creating a unified China.

[Written by MAL Rewrite]",8.3,279.0,1775,133583,65692,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}]",39,manga,1500,r,"[{'id': 1, 'name': 'Pierrot'}]",279,,,,,,sunday,23:45,2013.0,summer,6826,84217,2292,1899,38339,133573.0,0.9686,0.0314
40211,Luo Xiao Hei Zhan Ji (Movie),2019-09-07,2019-09-07,"Luo Xiaohei is a young monster who normally takes the form of a small black cat. Living freely in the forests, gradual deforestation and human development force him to flee and find a new home. Wandering the city streets, the black cat struggles to survive until he encounters Feng Xi, a fellow monster who takes Xiaohei to an isolated island inhabited by a small group of monsters. Excited to find what he thinks is his new home, Xiaohei lives with the monsters for only a short time before Wuxian, a human Guild Executor, arrives on the island in pursuit of Feng Xi.

Feng Xi and his companions manage to teleport off the island, leaving Xiaohei and Wuxian alone. Though Xiaohei refuses to cooperate with the man who attacked his friends, Wuxian forces the black cat to travel to the Guild along with him. Embarking on an uncertain journey, Xiaohei is exposed to a new perspective on the relations between humans and monsters in a rapidly changing world.

[Written by MAL Rewrite]",8.3,280.0,4313,28831,9973,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",1,original,6099,g,"[{'id': 2513, 'name': 'HMCH'}]",280,,,,,,NIL,NIL,2019.0,summer,1435,12521,356,290,14221,28823.0,0.9776,0.0224
4081,Natsume Yuujinchou,2008-07-08,2008-09-30,"Due to an unusual ability to see strange creatures called youkai, Takashi Natsume has never fit in. Passed around from one foster home to another, he was left isolated and lonely. Over time, he has accepted that no one would ever believe him and has closed himself off to his current caretakers and classmates.

When Natsume accidentally breaks an intangible barrier, he frees Madara—a mighty spirit in the form of a lucky cat. Madara notices that Natsume bears a remarkable resemblance to his late grandmother Reiko Natsume, an outcast girl who became known across the youkai world for creating the Book of Friends. It is now in Natsume's possession, along with its power to call upon the written names of the youkai Reiko had defeated. 

With no interest in its powers, Natsume decides to keep the book for the sake of his grandmother's memories and to protect it from scheming youkai. Therefore, he makes a deal with Madara: he will hand him the book once his time is up, and in turn, Madara will act as Natsume's unofficial bodyguard, nicknamed Nyanko-sensei. With his newfound goal of freeing those Reiko had sealed, Natsume's relationship with both youkai and humans slowly begins to improve.

[Written by MAL Rewrite]
",8.3,281.0,419,558322,191270,white,tv,finished_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 6, 'name': 'Mythology'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1440,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",281,,,,,,tuesday,01:00,2008.0,summer,36500,232939,22757,13072,253018,558286.0,0.9358,0.0642
5341,Ookami to Koushinryou II,2009-07-09,2009-09-24,"Traveling merchant Kraft Lawrence continues his northward journey with wolf goddess Holo, in search of her lost home of Yoitsu. Lawrence and his sharp-witted partner continue to make some small profits along the way, while slowly uncovering more information about Holo's hometown. However, the road to Yoitsu is a bumpy one filled with many troubles—Lawrence runs into a charming young fellow merchant who has his eyes set on the female wolf companion, and he begins to doubt if Holo will remain by his side; he and the goddess will also have to consider precarious and risky business deals as Lawrence strives to achieve his dream of becoming a shopowner. All the while, with his determination tested at every turn during his journey, Lawrence must question his relationship with Holo, take on business ventures, and ask himself whether it is time for him and Holo to go their separate ways.

[Written by MAL Rewrite]",8.3,282.0,467,505415,282042,white,tv,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",12,light_novel,1425,pg_13,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]",282,,,,,,thursday,01:15,2009.0,summer,17319,359976,11071,5935,111084,505385.0,0.9664,0.0336
24415,Kuroko no Basket 3rd Season,2015-01-11,2015-06-30,"Seirin prepares to face major obstacles on their path to winning the Winter Cup, including the teams each possessing a member of the Generation of Miracles. Kuroko goes head-to-head with his old teammates once more as he attempts to show them that individual skill is not the only way to play basketball. His firm belief that his form of basketball, team play, is the right way to play the sport will clash with the talents of a perfect copy and an absolute authority.

While Kuroko tries to prove that his basketball is ""right,"" he and the rest of Seirin High ultimately have one goal: to win the Winter Cup and overcome the strength of the Generation of Miracles, who have long dominated the scene of middle and high school basketball.

[Written by MAL Rewrite]",8.29,283.0,260,785223,485374,white,tv,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",25,manga,1450,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",283,,,,,,sunday,01:58,2015.0,winter,33540,653549,12012,7579,78527,785207.0,0.975,0.025
1365,Meitantei Conan Movie 06: Baker Street no Bourei,2002-04-20,2002-04-20,"The latest innovation in virtual reality gaming is set for a private showcase, with the children of Japan's elite given the opportunity to playtest it. Unfortunately, their carefree fun is cut short when a company employee is found murdered, his dying message pointing to a clue hidden within the game's historical setting.

Along with the Detective Boys and Ran Mouri, Conan Edogawa enters the game to solve this mystery and ensure the perpetrator is caught. But once they load in, an artificial intelligence named Noah's Ark imprisons them and the other children within. To escape and bring the murderer to justice, Conan and company must navigate a simulated 19th-century London and track down the infamous Jack the Ripper—with the lives of 50 innocent children depending on them.

[Written by MAL Rewrite]",8.29,284.0,2505,80350,48377,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6445,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",284,,,,,,NIL,NIL,2002.0,spring,1607,70437,510,622,7169,80345.0,0.9859,0.0141
12531,Sakamichi no Apollon,2012-04-13,2012-06-29,"Introverted classical pianist and top student Kaoru Nishimi has just arrived in Kyushu for his first year of high school. Having constantly moved from place to place since his childhood, he abandons all hope of fitting in, preparing himself for another lonely, meaningless year. That is, until he encounters the notorious delinquent Sentarou Kawabuchi.

Sentarou's immeasurable love for jazz music inspires Kaoru to learn more about the genre, and as a result, he slowly starts to break out of his shell, making his very first friend. Kaoru begins playing the piano at after-school jazz sessions, located in the basement of fellow student Ritsuko Mukae's family-owned record shop. As he discovers the immense joy of using his musical talents to bring enjoyment to himself and others, Kaoru's summer might just crescendo into one that he will remember forever.

Sakamichi no Apollon is a heartwarming story of friendship, music, and love that follows three unique individuals brought together by their mutual appreciation for jazz.

[Written by MAL Rewrite]",8.29,285.0,619,397087,176190,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,manga,1375,pg_13,"[{'id': 200, 'name': 'Tezuka Productions'}, {'id': 569, 'name': 'MAPPA'}]",285,,,,,,friday,00:45,2012.0,spring,17226,210240,10235,7386,151975,397062.0,0.9556,0.0444
10863,Steins,"{'medium': 'https://cdn.myanimelist.net/images/anime/1805/123188.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1805/123188l.webp'}",2012-02-22,2012-02-22,"A few months after the events of Steins;Gate, Rintarou Okabe and his group of friends are invited to tag along with their acquaintance Faris NyanNyan, who is participating in a Rai-Net battle event in the United States. There, they meet up with an old colleague: Kurisu Makise, who has been recalling fragmented memories of events that happened in the other world lines in the form of dreams. She confronts Okabe, questioning him as to whether these events—particularly the incidents between the two of them—did indeed happen.

[Written by MAL Rewrite]",8.29,286,529,450416,283217,2023-01-17T04:22:04+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 78, 'name': 'Time Travel'}]",unknown,visual_novel,1480,"[{'id': 200, 'name': 'Tezuka Productions'}, {'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '5591', 'completed': '383107', 'on_hold': '1978', 'dropped': '1013', 'plan_to_watch': '58708'}, 'num_list_users': 450397}",286,,,,,,NIL,,,,,,,,,,
49571,Tunshi Xingkong 2nd Season,2021-12-29,2022-09-07,Second season of Tunshi Xingkong.,8.29,287.0,7830,6740,2421,white,ona,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 24, 'name': 'Sci-Fi'}]",26,novel,1260,pg_13,"[{'id': 1768, 'name': 'Sparkly Key Animation Studio'}]",287,,,,,,NIL,NIL,2021.0,fall,2514,2516,180,214,1310,6734.0,0.9415,0.0585
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,2011-04-15,2011-06-24,"Jinta Yadomi is peacefully living as a recluse, spending his days away from school and playing video games at home instead. One hot summer day, his childhood friend, Meiko ""Menma"" Honma, appears and pesters him to grant a forgotten wish. He pays her no mind, which annoys her, but he doesn't really care. After all, Menma already died years ago.

At first, Jinta thinks that he is merely hallucinating due to the summer heat, but he is later on convinced that what he sees truly is the ghost of Menma. Jinta and his group of childhood friends grew apart after her untimely death, but they are drawn together once more as they try to lay Menma's spirit to rest. Re-living their pain and guilt, will they be able to find the strength to help not only Menma move on—but themselves as well?

[Written by MAL Rewrite]",8.29,288.0,70,1640330,1000203,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 37, 'name': 'Supernatural'}]",11,original,1370,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",288,,,,,,friday,01:15,2011.0,spring,49597,1232251,26424,20878,311113,1640263.0,0.9712,0.0288
57,Beck,2004-10-07,2005-03-31,"Fourteen-year-old Yukio ""Koyuki"" Tanaka is a dispirited young boy with no goals in life. However, this all changes when Koyuki saves a strange-looking dog named Beck from being harassed by a group of local kids. The dog's owner, 16-year-old Ryuusuke ""Ray"" Minami, is an emerging guitarist and the former member of a popular rock band. 

After Koyuki meets Ray again in a diner, the older boy leads him to his former band's meeting place and dazzles Koyuki with his amazing guitar skills. Slowly becoming interested in the glamour of western rock culture, Koyuki decides to start playing the guitar while helping Ray achieve his dream of leading the ultimate rock band. Together with Ray's younger sister Maho and a few other members, the two boys launch their career into the world of rock by forming a band called BECK. Beck follows the group's struggles and successes as they spread their fame across Japan.

[Written by MAL Rewrite]",8.29,289.0,710,352445,144326,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 27, 'name': 'Shounen'}]",26,manga,1500,r,"[{'id': 11, 'name': 'Madhouse'}]",289,,,,,,thursday,01:30,2004.0,fall,17127,167475,13618,10818,143394,352432.0,0.9307,0.0693
22507,Initial D Final Stage,2014-05-16,2014-06-22,"In the final match against the Kanagawa street racing team Sidewinder, Project D street racer Takumi Fujiwara is faced with a surprising challenger: Shinji Inui, a 17-year-old high school student. Beginning to drive at a very young age, Shinji is not only familiar with the mountain pass where the race is taking place, but he also drives a Toyota AE86—the same car model Takumi uses.

Initially reluctant to participate due to a lack of enthusiasm, Shinji becomes motivated after witnessing the fiery battle between Keisuke Takahashi and Gou Houjou. Undefeated in his home course known as the Tsubaki Line, Shinji might prove to be Takumi's most formidable opponent yet.

[Written by MAL Rewrite]",8.29,290.0,1606,151896,78366,white,tv,finished_airing,"[{'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}]",4,manga,1641,pg_13,"[{'id': 118, 'name': 'SynergySP'}]",290,,,,,,NIL,NIL,2014.0,spring,3936,110108,1347,865,35634,151890.0,0.9854,0.0146
30346,Doukyuusei,2016-02-20,2016-02-20,"Hikaru Kusakabe is a normal, carefree boy in a rock band who is always focused on the present. During the summer, his entire class is forced to participate in an upcoming chorus festival. By coincidence, he discovers his classmate Rihito Sajou—known for being an honor student with excellent grades—practicing his singing alone. Sajou just cannot seem to get their class' song right, and Kusakabe, delighted at seeing a new side of his straight-laced classmate, offers to help him prepare for the event.

Although their lives and personalities are total opposites, they begin to grow closer as time progresses. But with the pressure of an unknown future, what will become of them and their growing relationship?

[Written by MAL Rewrite]",8.28,291.0,915,278802,149615,white,movie,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 23, 'name': 'School'}]",1,manga,3600,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",291,,,,,,NIL,NIL,2016.0,winter,5827,198428,1577,1726,71234,278792.0,0.9882,0.0118
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,2019-11-29,2019-11-29,"At the behest of Admiral Yang Wen-li, defected intelligence officer Commander Baghdash makes an emergency broadcast announcing that the National Salvation Military Council staged a coup under the direction of the Galactic Empire. Despite the lack of physical evidence, this debilitating declaration inspires former Rear Admiral Andrew Lynch to reveal his own role in sowing discord within the Free Planets Alliance. A fatal shootout between Lynch and Admiral Dwight Greenhill acts as the final death knell to the short-lived period of martial rule.

Within the Galactic Empire, footage of Duke Otto von Braunschweig's nuclear bombing of Westerland results in the dissolution of the Lippstadt League. Marquis Reinhard von Lohengramm's decision to allow the massacre for personal gain creates a rift between him and High Admiral Siegfried Kircheis, souring the taste of their inevitable victory. Now on the cusp of achieving absolute power, Reinhard is embattled by his apparent personal failings and the heavy responsibilities of leadership.

Though the civil wars in both the Alliance and the Empire are coming to a close, neither side can ever regain what is lost. Yang Wen-li and Reinhard von Lohengramm each take bitter solace in the knowledge that just on the other side of the galaxy is a worthy opponent—and a true equal.

[Written by MAL Rewrite]",8.28,292.0,4404,27647,13657,white,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,novel,1500,r,"[{'id': 10, 'name': 'Production I.G'}]",292,,,,,,NIL,NIL,2019.0,fall,954,17452,278,259,8703,27646.0,0.9806,0.0194
9735,Gintama: Shinyaku Benizakura-hen,2010-12-15,2010-12-15,"It's the running gag of Ben Johnson episode where animation staff reuse the New Years footage; Yorozuya would sit around the kotatsu eating a bowl of tangerines. They discuss elaborate subjects, Shinpachi complains about reusing animation footage, and then Gin-chan always ending the gag with a pointless announcement.",8.28,293.0,3461,45125,19997,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,660,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",293,,,,,,NIL,NIL,2010.0,fall,1150,31091,533,501,11847,45122.0,0.9771,0.0229
486,Kino no Tabi: The Beautiful World,2003-04-08,2003-07-08,"Kino, a 15-year-old traveler, forms a bond with Hermes, a talking motorcycle. Together, they wander the lands and venture through various countries and places, despite having no clear idea of what to expect. After all, life is a journey filled with the unknown. 

Throughout their journeys, they encounter different kinds of customs, from the morally gray to tragic and fascinating. They also meet many people: some who live to work, some who live to make others happy, and some who live to chase their dreams. Thus, in every country they visit, there is always something to learn from the way people carry out their lives. 

It is not up to Kino or Hermes to decide whether these asserted values are wrong or right, as they merely assume the roles of observers within this small world. They do not attempt to change or influence the places they visit, despite how absurd these values would appear. That's because in one way or another, they believe things are fine as they are, and that ""the world is not beautiful; therefore, it is.""

[Written by MAL Rewrite]",8.28,294.0,770,329959,100013,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",13,light_novel,1460,r,"[{'id': 179, 'name': 'A.C.G.T.'}]",294,,,,,,tuesday,18:30,2003.0,spring,19074,116747,11595,7176,175343,329935.0,0.9431,0.0569
11917,Major: World Series,2011-12-16,2012-01-18,"Gorou Shigeno's journey with the Indiana Hornets continues as they seek to win the prestigious World Series. However, after an unexpected accident during the match with his fated rival, his quest in becoming the world's best becomes more challenging. Undaunted, Gorou continues to put the weight of his dreams into every pitch he makes, and forges a path towards his desired future through high-speed pitching.

[Written by MAL Rewrite]",8.28,295.0,3810,37689,21289,white,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",2,manga,1690,pg_13,"[{'id': 118, 'name': 'SynergySP'}]",295,,,,,,NIL,NIL,2011.0,fall,776,29650,287,434,6540,37687.0,0.9809,0.0191
6675,Redline,2009-08-14,2009-08-14,"Every five years, an exhilarating race called Redline is held, and the universe's most anticipated competition has only one rule: that there are none. Racers are pushed to their absolute limit—a feeling that daredevil driver JP knows all too well. Having just qualified to participate in Redline, he is eager to battle against the other highly skilled drivers, particularly the beautiful rising star and the only other human that qualified, Sonoshee McLaren.

But this year's Redline may be far more dangerous than usual—it has been announced to take place on the planet Roboworld with its trigger-happy military and criminals who look to turn the race to their own advantage. However, the potential danger doesn't stop the racers; in fact, it only adds to the thrill. Relying solely on his vehicle's speed, JP prepares for the event to come, aiming to take first place in the biggest race of his life.

[Written by MAL Rewrite]",8.28,296.0,623,394296,211413,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 3, 'name': 'Racing'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,6120,r+,"[{'id': 11, 'name': 'Madhouse'}]",296,,,,,,NIL,NIL,2009.0,summer,8956,261295,2632,1247,120121,394251.0,0.9902,0.0098
45,Rurouni Kenshin: Meiji Kenkaku Romantan,1996-01-10,1998-09-08,"In the final years of the Bakumatsu era lived a legendary assassin known as Hitokiri Battousai. Feared as a merciless killer, he was unmatched throughout the country, but mysteriously disappeared at the peak of the Japanese Revolution. It has been ten peaceful years since then, but the very mention of Battousai still strikes terror into the hearts of war veterans.

Unbeknownst to them, Battousai has abandoned his bloodstained lifestyle in an effort to repent for his sins, now living as Kenshin Himura, a wandering swordsman with a cheerful attitude and a strong will. Vowing never to kill again, Kenshin dedicates himself to protecting the weak. One day, he stumbles across Kaoru Kamiya at her kendo dojo, which is being threatened by an impostor claiming to be Battousai. After receiving help from Kenshin, Kaoru allows him to stay at the dojo, and so the former assassin temporarily ceases his travels.

Rurouni Kenshin: Meiji Kenkaku Romantan tells the story of Kenshin as he strives to save those in need of saving. However, as enemies from both past and present begin to emerge, will the reformed killer be able to uphold his new ideals?

[Written by MAL Rewrite]",8.28,297.0,463,506625,241266,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",94,manga,1500,pg_13,"[{'id': 36, 'name': 'Gallop'}, {'id': 37, 'name': 'Studio Deen'}]",297,,,,,,wednesday,19:30,1996.0,winter,39727,271356,37206,24078,134231,506598.0,0.879,0.121
759,Tokyo Godfathers,2003-11-08,2003-11-08,"One Christmas Eve, Hana, Gin, and Miyuki are rummaging for presents through heaps of garbage when they chance upon an abandoned baby in the cold winter night. Appalled at the pitiful sight, Hana's maternal instincts kick in and she insists on finding the baby's biological mother to demand an explanation. Naming the baby Kiyoko—meaning pure child—they begin their search using the possible clues left alongside her: a mysterious key and a single note. However, their plans are soon thrown into disarray as they get caught up in a series of unprecedented events.

Tokyo Godfathers follows the journey of the trio as they stick together through thick and thin, hoping to deliver Kiyoko to her true home, and find their very own Christmas miracle.

[Written by MAL Rewrite]
",8.28,298.0,844,304638,152048,white,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 53, 'name': 'Childcare'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,original,5520,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",298,,,,,,NIL,NIL,2003.0,fall,5928,191091,2237,982,104386,304624.0,0.9894,0.0106
43325,Yuukoku no Moriarty Part 2,2021-04-04,2021-06-27,"Great Britain is ablaze with news of a so-called ""Lord of Crime,"" a criminal mastermind responsible for the downfall of several unruly nobles. In truth, the Lord of Crime is not an individual, but rather a group consisting of William James Moriarty and his two brothers, Louis and Albert. Together, they wish to destroy everything rotten about their current world and create a new, fair society for all. To accomplish their goal, they must commit criminal acts, which the great detective Sherlock Holmes and his partner, John H. Watson, cannot abide by. A dangerous cat and mouse game begins between the Lord of Crime and Sherlock, with each trying to outwit the other. Yet Sherlock, despite his skills, has no idea that his foe is right under his nose.

Involved with both parties is a woman named Irene Adler, who is as beautiful as she is cunning. No stranger to scandal, Irene has embroiled herself in one that may be too big even for her, as the classified documents she stole could shake the very foundations of the British Empire. Can Irene be saved, or does a deadly future await her?

[Written by MAL Rewrite]",8.28,299.0,956,266555,123656,white,tv,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}]",13,manga,1433,r,"[{'id': 10, 'name': 'Production I.G'}]",299,,,,,,sunday,22:30,2021.0,spring,24406,153038,7219,4289,77580,266532.0,0.9568,0.0432
25835,Shirobako,2014-10-09,2015-03-26,"It all started in Kaminoyama High School, when five best friends—Aoi Miyamori, Ema Yasuhara, Midori Imai, Shizuka Sakaki, and Misa Toudou—discovered their collective love for all things anime and formed the animation club. After making their first amateur anime together and showcasing it at the culture festival, the group vows to pursue careers in the industry, aiming to one day work together and create their own mainstream show.

Two and a half years later, Aoi and Ema have managed to land jobs at the illustrious Musashino Animation production company. The others, however, are finding it difficult to get their dream jobs. Shizuka is feeling the weight of not being recognized as a capable voice actor, Misa has a secure yet unsatisfying career designing 3D models for a car company, and Midori is a university student intent on pursuing her dream as a story writer. These five girls will learn that the path to success is one with many diversions, but dreams can still be achieved through perseverance and a touch of eccentric creativity.

[Written by MAL Rewrite]",8.27,300.0,525,454157,145300,white,tv,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 46, 'name': 'Award Winning'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 69, 'name': 'Otaku Culture'}, {'id': 48, 'name': 'Workplace'}]",24,original,1482,pg_13,"[{'id': 132, 'name': 'P.A. Works'}]",300,,,,,,thursday,23:30,2014.0,fall,32684,162621,23419,16965,218445,454134.0,0.9111,0.0889
50594,Suzume no Tojimari,2022-11-11,2022-11-11,"On her way to school one day, Suzume Iwato stumbles upon Souta Munakata, a young man searching for abandoned areas. The high school girl directs Souta to a nearby ruin, but out of pure curiosity, she herself decides to head to the same destination.

Once there, Suzume discovers an isolated door with a dreamlike universe lying beyond it—a place that she can see and feel, but not enter. A strange stone rests on the ground nearby, but it turns into a cat-like creature and scurries away when Suzume lifts it. Suddenly afraid, she heads back toward her school, not realizing that her act of leaving the door open will have consequences.

With the ""keystone"" released, the evil within the other universe can now freely escape and wreak havoc throughout Japan. Intending to correct her dangerous mistake, Suzume joins Souta—whose true goal is to prevent evil from festering—in finding and locking all open doors before the country is destroyed.

[Written by MAL Rewrite]",8.27,301.0,594,409411,219393,gray,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Mythology'}, {'id': 37, 'name': 'Supernatural'}]",1,original,7260,pg_13,"[{'id': 291, 'name': 'CoMix Wave Films'}]",301,,,,,,NIL,NIL,2022.0,fall,12923,270823,2615,646,122320,409327.0,0.992,0.008
