id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
35198,Free! Take Your Marks,2017-10-28,2017-10-28,"Taking place between the events of Free!: Eternal Summer and Free!: Dive to the Future, Free!: Take Your Marks plays out the graduated seniors' last summer through four different stories before they set sail for the future.

Unmei no Choice! (Destined Choice!) follows Haruka Nanase and Makoto Tachibana searching for a new apartment for Haruka as he settles into Tokyo. 

Hitou no Cooling Down! (Cooling Down at the Secret Hot Spring!) sees Aiichiro Nitori choose a graduation gift for Rin Matsuoka and Sousuke Yamazaki, while Momotaro Mikoshiba wins tickets to the Anago Hot Springs. Hoping for a trip together, Aiichiro and Momotaro invite Rin and Sousuke. 

Kessoku no Batafurai! (United Butterfly!) shows Rei Ryugazaki, Nagisa Hazuki, and Gou Matsuoka creating a recruitment video to attract new club members for the next school year. 

Tabidachi no Etanaru Buru! (Departing Eternal Blue!) looks into the Iwatobi and Samezuka swim teams' plans for Rin's surprise going-away party, as he will be departing for Australia soon. 

[Written by MAL Rewrite]",7.74,1173,2390,86532,32781,white,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,6480,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}, {'id': 929, 'name': 'Animation Do'}]",276,,NIL,2017.0,fall,1889,51048,961,698,31935,86531.0,0.9808,0.0192
3603,JoJo no Kimyou na Bouken: Phantom Blood,2007-02-17,2007-02-17,"An adaptation of the original five volume arc of the popular JoJo's Bizarre Adventure manga, covering the Phantom Blood chapters. Jonathan Joestar is an aristocratic boy whose life is suddenly turned upside down by a mysterious new boy who arrives, Dio Brando. Dio has a connection to his father, and over time, a rivalry forms as Dio becomes obsessed with a mysterious, ancient, and mystical stone mask that Jonathan's father keeps. ",7.74,1182,2704,71317,30012,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 32, 'name': 'Vampire'}]",1,manga,5400,r,"[{'id': 77, 'name': 'APPP'}]",277,,NIL,2007.0,winter,2247,45333,991,1451,21292,71314.0,0.9658,0.0342
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,2016-09-03,2016-09-03,"Seirin High School's Basketball Team is looking for new talent to join them as they enter their second year of operation. While they struggle to increase their numbers, freshmen recruits Taiga Kagami and Tetsuya Kuroko compensate for it in terms of quality. Kagami is a basketball prodigy hailing from America, while Kuroko's less-than-average physique conceals the fact that he was part of Teikou Middle School's famous ""Generation of Miracles"" Basketball Team.

After training to become a more cohesive team, Seirin faces a major setback during the Interhigh championship when it faces off against Touou Academy—the new home of Kuroko's former teammate Daiki Aomine. Jaded by the lack of competition, Aomine single-handedly overwhelms Kagami and Kuroko's newfound ""light and shadow"" partnership, claiming that they will never be able to surpass him or his ""light."" 

Now that the Winter Cup has rolled around, the reignited Seirin is out for vengeance against Touou. Although the team has been training relentlessly, it may not be enough to take down their rival, as Aomine carefully begins to see through Kuroko and Kagami's tricks.

[Written by MAL Rewrite]",7.74,1185,3503,44256,17615,white,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,5257,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",278,,NIL,2016.0,summer,888,30791,443,422,11711,44255.0,0.9805,0.0195
19489,Little Witch Academia: Mahoujikake no Parade,2015-10-09,2015-10-09,"You can tell witch training is not going swimmingly for the young sorceresses Akko, Lotte, and Sucy—they face expulsion for screwing up one class too many, and their only way out is if they successfully organize their academy's annual parade through a nearby town. But when they stumble upon the momentous discovery that the objective of the parade is to humiliate witches and commemorate their past subjugation, Akko decides it is time for a change: It is time to show the world how fantastic modern witches truly are! However, with the other girls struggling to keep up with Akko's grandiose ambitions, and everything from mischievous boys to slumbering giants getting in their way, maybe pulling it off will require not only all the magical prowess the pupils of Luna Nova Magical Academy can muster, but also a miracle.

[Written by MAL Rewrite]",7.74,1186,1423,173834,97620,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 23, 'name': 'School'}]",1,original,3200,g,"[{'id': 803, 'name': 'Trigger'}]",279,,NIL,2015.0,fall,2730,133645,1123,634,35695,173827.0,0.9899,0.0101
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,2015-08-29,2015-08-29,The second movie of a four-part finale of Tamayura.,7.74,1191,6358,11196,4053,white,movie,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,3120,g,"[{'id': 333, 'name': 'TYO Animations'}]",280,,NIL,2015.0,summer,403,5254,250,198,5090,11195.0,0.96,0.04
11001,Toshokan Sensou: Kakumei no Tsubasa,2012-06-16,2012-06-16,"Following a terror attack in which a helicopter crashed into a nuclear power plant, the Japanese government passes a law expanding the powers of the Media Betterment Committee (MBC). Knowing that the MBC will target author Kurato Touma due to the similarities between one of his novels and the terrorists' actions, journalist Maki Orikuchi asks the Library Defense Force (LDF) to act as his bodyguards.

Meanwhile, the higher-ups of the LDF prepare to indict the MBC on the grounds that parts of its new authority are unconstitutional. With the very existence of the Media Betterment Act coming under scrutiny, the members of the Library Task Force must navigate both their blossoming relationships and the precarious political situation they find themselves in.

[Written by MAL Rewrite]",7.73,1196,4626,24912,9015,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}]",1,novel,6285,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",281,,NIL,2012.0,spring,860,11888,383,321,11459,24911.0,0.9717,0.0283
39014,Free! Movie 3: Road to the World - Yume,2019-07-05,2019-07-05,Recap of the Free!: Dive to the Future TV series featuring new scenes.,7.73,1209,4246,29770,7840,white,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 30, 'name': 'Sports'}]",1,original,5964,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}, {'id': 929, 'name': 'Animation Do'}]",282,,NIL,2019.0,summer,660,13560,443,323,14784,29770.0,0.9743,0.0257
37501,Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,2018-10-27,2018-10-27,"A vengeful teru teru bozu-like monster called Miden is stealing all of the Cures' magical powers and memories, turning them into helpless infants, barring Nagisa Misumi and Hana Nono. They must help the affected Cures to regain their abilities and fight off this new menace.

(Source: Wikipedia)",7.73,1210,8853,4986,2091,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 66, 'name': 'Mahou Shoujo'}]",1,original,4411,g,"[{'id': 18, 'name': 'Toei Animation'}]",283,,NIL,2018.0,fall,161,2809,84,149,1781,4984.0,0.9533,0.0467
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,2005-02-19,2005-02-19,"After running away from the grim future that awaited her back in her home country, a young girl takes upon a new name and identity—inspired by the man who sacrificed his life to help her escape. Alongside her newfound companion, a talking motorcycle, the two find themselves a new home in the forest—where lives an elderly woman with an expertise in guns. Under the woman's care, the girl is trained in marksmanship and motorcycle handling among other various skills needed to survive.

Although the girl is happy with her current life, her guilt regarding her savior's death continues to build within herself. She still feels responsible for her savior's death, and considers the consequences of using his name as her own. In doing so, she is denying her own identity and existence by trying to replicate another person's life, instead of living her own.

Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On. follows the journey of a young girl as she begins to come to terms with her new identity.

[Written by MAL Rewrite]",7.73,1212,2995,58962,25967,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",1,light_novel,1785,r,"[{'id': 179, 'name': 'A.C.G.T.'}]",284,,NIL,2005.0,winter,1325,35294,697,344,21296,58956.0,0.9823,0.0177
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,2011-03-26,2011-03-26,"Kenji Kamiyama and Production I.G's Ghost in the Shell: Stand Alone Complex: Solid State Society movie will be converted into stereoscopic 3D. Kamiyama himself is overseeing the conversion, and I.G will also add a newly animated opening sequence.",7.73,1214,5437,16572,4549,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 39, 'name': 'Detective'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,manga,6480,r,"[{'id': 10, 'name': 'Production I.G'}]",285,,NIL,2011.0,winter,482,7542,291,291,7964,16570.0,0.9649,0.0351
28479,Meitantei Conan Movie 19: Gouka no Himawari,2015-04-18,2015-04-18,"Kaitou Kid and Vincent van Gogh's artworks feature heavily in the movie, according to an interview with Gosho Aoyama. The teaser preview at the end of Dimensional Sniper included references to van Gogh's ""Sunflowers"" series.

(Source: Wikipedia)",7.73,1215,3628,41451,23701,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6720,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",286,,NIL,2015.0,spring,707,35372,273,280,4815,41447.0,0.9867,0.0133
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,2015-03-14,2015-03-14,"The first part of a two-part movie. The story is a recap of the TV series.

Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.

[Written by MAL Rewrite]",7.72,1221,1454,170314,77443,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",1,light_novel,4920,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",287,,NIL,2015.0,winter,3939,115449,1703,1048,48153,170292.0,0.9838,0.0162
1462,Memories,1995-12-23,1995-12-23,"Memories is a compilation of three standalone short films encompassing different genres.
 
Magnetic Rose
In the far reaches of space, after tracing a distress signal to a large abandoned space station, a pair of engineers—Heintz Beckner and Miguel Costrela—find a derelict mansion and decide to explore on foot. Their investigation reveals a dark secret surrounding the fate of Eva Friedel, a renowned opera singer with a tragic history. Hallucinations soon begin to plague them, and they must fight to retain their sanity in order to escape the station alive.
 
Stink Bomb
Hapless lab technician Nobuo Tanaka consumes some pills at his laboratory to cure a cold. Unknown to him, however, the pills are actually experimental drugs that enhance his flatulence to a lethal degree. As the toxic gas escaping him kills everyone in his vicinity, he is ordered by his superiors to retreat to the company headquarters in Tokyo. The journey to the city is made all the more arduous as Nobuo struggles with his deadly odor while the police, military, and foreign adversaries are hot on his trail.
 
Cannon Fodder
In a fortress city filled to the brim with cannons, a young boy wishes to surpass his father by becoming a revered artillery officer. Despite no proof of an enemy nation, he cannot resist the urge to partake in the daily bombardment routines organized by the city. Whether at school or just before bedtime, he only dreams of someday firing a cannon for the sake of his homeland.

[Written by MAL Rewrite]
",7.72,1222,1684,142471,50926,white,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 14, 'name': 'Horror'}, {'id': 38, 'name': 'Military'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}, {'id': 41, 'name': 'Suspense'}]",3,manga,2260,pg_13,"[{'id': 11, 'name': 'Madhouse'}, {'id': 13, 'name': 'Studio 4°C'}]",288,,NIL,1995.0,fall,6372,62547,2469,1019,70049,142456.0,0.9755,0.0245
597,Neko no Ongaeshi,2002-07-20,2002-07-20,"High school student Haru Yoshioka is bored with the monotony of life. One day, she saves Prince Lune of the Cat Kingdom from being run over by a truck. As a token of gratitude, the Cat King sends her ""presents"" and invites her to the Cat Kingdom to become Lune's wife. Haru's inability to properly communicate with the cats leads to the misunderstanding that she has accepted the proposal.

As Haru ponders on ways to escape the predicament, a mysterious voice instructs her to search for the Cat Bureau. However, not long after she finally arrives at the bureau, a horde of cats swarms in and forcibly takes her to the Cat Kingdom, along with a member of the Cat Bureau. Concerned for their safety, owner of the Cat Bureau, Baron Humbert von Gikkingen, follows close behind.

The more Haru immerses herself in the activities of the Cat Kingdom, the more cat-like she becomes. To her dismay, she soon learns that, unless she can find her true self, she may become a cat permanently. Haru's adventures in the world of cats lead her down a path to self-discovery, allowing her to return as a more confident person.

[Written by MAL Rewrite]",7.72,1225,896,287166,179509,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 51, 'name': 'Anthropomorphic'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",1,other,4500,g,"[{'id': 21, 'name': 'Studio Ghibli'}]",289,,NIL,2002.0,summer,3254,238454,1270,519,43653,287150.0,0.9938,0.0062
51995,Hibike! Euphonium: Ensemble Contest-hen,2023-08-04,2023-08-04,"The long-awaited new work will be screened in theaters as a medium-length animation in the summer of 2023!

Along with the summer brass band competition, the ensemble contest, commonly known as ""Ancon,"" is a place where exciting performances are held. The performance of several people in one group has a charm different from that of a competition.

In order to participate in the Kyoto prefectural tournament of Ancon, a representative team is selected in the school's preliminary round. However, with over 50 members, the Kitauji High School brass band is facing a variety of problems! Will Kumiko, the newly appointed head of the club, be able to make it through the preliminary rounds?

The days of struggle begin.

(Source: Official Website, Translated)",7.72,1239,4312,28848,14910,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 70, 'name': 'Performing Arts'}, {'id': 23, 'name': 'School'}]",1,novel,3431,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",293,,NIL,2023.0,summer,785,18469,257,139,9195,28845.0,0.9863,0.0137
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,2012-02-04,2012-02-04,"In the Kingdom of Midland, a mercenary named Guts wanders the land, preferring a life of conflict over a life of peace. Despite the odds never being in his favor, he is an unstoppable force that overcomes every opponent, wielding a massive sword larger than himself.

One day, Griffith, the mysterious leader of the mercenary group Band of the Hawk, witnesses the warrior's battle prowess and invites the wandering swordsman to join his squadron. Rejecting the offer, Guts challenges Griffith to a duel—and, much to the former's surprise, is subsequently defeated and forced to join.

Now, Guts must fight alongside Griffith and his crew to help Midland defeat the Empire of Chuder. However, Griffith seems to harbor ulterior motives, desiring something much larger than just settling the war...

[Written by MAL Rewrite]",7.71,1245,1088,235845,151596,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}]",1,manga,4607,r+,"[{'id': 13, 'name': 'Studio 4°C'}]",294,,NIL,2012.0,winter,3546,199990,1137,1083,30079,235835.0,0.9906,0.0094
317,Final Fantasy VII: Advent Children,2005-09-14,2005-09-14,"Two years ago, the world was changed forever. The young Cloud Strife and his band of friends may have defeated Sephiroth and thwarted his plan to crash a giant meteor into the Earth, but this victory was not without great cost. The highly populated city of Midgar was nearly ripped apart in the conflict. Fortunately, many of the city's citizens were able to evacuate to safety, and in the years afterward have formed a new home called Edge.

Final Fantasy VII: Advent Children revolves around Cloud and Tifa as they try to make new lives for themselves, as well as for those around them, in this new city. Together they run a courier service, and tend to their mutual friend Barret’s adopted daughter Marlene and a young orphan by the name of Denzel. Denzel, Cloud, and scores of children are suffering from a mysterious new illness called ""Geostigma.""

The children of the city have one other threat looming over their heads—a trio of powerful men are kidnapping infected kids for unknown reasons. Cloud is determined to save these young ones, not only from Geostigma, but from the kidnappers as well. He has no idea, however, that these men share a link to his old enemy, Sephiroth, and Cloud’s quest to vanquish them will bring him back into conflict with the demons of his past. If there is any hope in conquering these threats, it lays within the bonds of friendship between Cloud and his allies who saved the world once, and now must do so again.",7.71,1251,1186,216044,146092,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 31, 'name': 'Super Power'}]",1,game,6060,pg_13,"[{'id': 1847, 'name': 'Square Enix Visual Works'}]",295,,NIL,2005.0,summer,1962,199751,580,589,13157,216039.0,0.9946,0.0054
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,2019-03-08,2019-03-08,"Shinya Kougami continues to wander the Southeast Asian Union (SEAUn) away from the eyes of the Sibyl System in Japan. While traveling through the Tibet-Himalayan Alliance Kingdom, Kougami encounters Guillermo Garcia—commander of a paramilitary group attempting to unite the local factions and bring peace to the war-torn nation. Wary of joining another mercenary group, Kougami declines to join his cause, but agrees to be driven to the nearby Tibetan capital by one of Garcia's men.

However, Kougami's plan to remain uninvolved is short-lived when a bus of refugees are ambushed by armed guerrillas. Among them is a half-Japanese, half-Tibetan girl named Tenzing Wangchuck. Impressed with Kougami's fighting prowess as he single-handedly takes the attackers out, Wangchuck requests him to teach her how to fight so she can take revenge against the warlord who murdered her family. 

Knowing first-hand that there is no turning back to the person you were once you take a human life, Kougami is initially reluctant to accept her request. But faced with the girl's desire for vengeance that mirrors the haunting abyss inside his own heart, will he train her?

[Written by MAL Rewrite]",7.71,1256,2156,102084,42309,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,original,4061,r+,"[{'id': 10, 'name': 'Production I.G'}]",296,,NIL,2019.0,winter,2362,59225,1063,458,38973,102081.0,0.9851,0.0149
2753,Ushiro no Shoumen Daare,1991-03-09,1991-03-09,"Kayoko is a young girl in 1940, just starting first grade. She's a bit of a crybaby, which is no secret to those around her. She loves playing with friends and singing cute schoolyard chants, and occasionally having fun with her three older brothers. Her mother is pregnant, and so she looks forward to being a big sister, only partially understanding the responsibility that might bring. Meanwhile, the war effort is growing, and it`s only the natural thing to do to be patriotic and support the country...

Kayoko goes so far as to contribute her favorite dolly, whose materials could help build explosives. Time passes, and as she grows older, Kayoko sees how the war has affected her life and those around her. Nothing can prepare her for 1945, however, and the bleak times that are soon to come. Based on original creator Kayoko Ebina's real life experience during World War 2 on Showa era.

(Source: ANN)",7.71,1263,5803,14093,4142,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}]",1,novel,5400,g,"[{'id': 68, 'name': 'Mushi Production'}]",297,,NIL,1991.0,winter,429,5423,226,179,7834,14091.0,0.9713,0.0287
42847,Ai no Utagoe wo Kikasete,2021-10-29,2021-10-29,"Satomi Amano is a model student as well as the daughter of the leading project manager of Hoshima, a company that has revolutionized AI technology. However, due to her standing, Satomi's presence has isolated her from her classmates—an obstacle she knows she may never overcome.

On an otherwise uneventful day, while preparing for school, Satomi uncovers her mother's latest exciting proposition: an AI that will prove whether robots can live alongside humans. Intrigued by how her mother will commence the project, Satomi makes her way to school, but standing in front of the class is none other than the AI herself.

As the subject of research, Shion Ashimori is tasked to fit in like a normal teenage girl without exposing her true identity. However, Shion has another goal in mind—to make Satomi happy instead. With her talent for singing, Shion strives to compose harmonious melodies that not only connect her with her newfound friends but also dispel the dissonance within Satomi's heart.

[Written by MAL Rewrite]
",7.7,1271,2066,109216,27000,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,6508,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",298,,NIL,2021.0,fall,6095,34240,1669,600,66583,109187.0,0.9792,0.0208
49283,Bakuten!! Movie,2022-07-02,2022-07-02,"For the first time ever, the members of Shoushukan High School's Rhythmic Gymnastics Club have qualified for regionals and proceed to set their sights on the Inter-High title. Unbridled excitement permeates the air as the club members prepare and practice their routine, hoping to leave with no regrets, no matter the outcome.

Aware that this marks the final tournament for their club's third-year members, the team is more determined than ever to shine the brightest on the competition's biggest stage. However, the pressure of this grand event, on top of some personal troubles, may soon prove too much to handle.

[Written by MAL Rewrite]",7.7,1272,5023,20449,3796,white,movie,finished_airing,"[{'id': 70, 'name': 'Performing Arts'}, {'id': 23, 'name': 'School'}, {'id': 30, 'name': 'Sports'}]",1,original,5400,pg_13,"[{'id': 218, 'name': 'Zexcs'}]",299,,NIL,2022.0,summer,449,5275,260,155,14307,20446.0,0.9797,0.0203
8514,Break Blade Movie 2: Ketsubetsu no Michi,2010-06-26,2010-06-26,Second Break Blade movie.,7.7,1274,2901,62894,38475,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 10, 'name': 'Fantasy'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",1,manga,3062,r,"[{'id': 10, 'name': 'Production I.G'}, {'id': 27, 'name': 'Xebec'}]",300,,NIL,2010.0,spring,697,53351,391,265,8182,62886.0,0.9896,0.0104
1211,Macross Plus Movie Edition,1995-10-07,1995-10-07,"A.D. 2040—Thirty years have passed since the battle between the Earth and Zentraedi forces changed the lives of both races. On planet Eden, a top-secret project known as ""Supernova"" is being held to determine U.N. Spacy's next-generation variable fighter. Competing to win the funding are Shinsei Industries' YF-19 and General Galaxy's YF-21. Piloting the YF-21 is Guld Goa Bowman, a half-human, half-Zentraedi. Shinsei receives its new test pilot in the form of the unruly fighter pilot Isamu Dyson, who was once a friend of Guld. Meanwhile, as Isamu and Guld furiously battle to see which of their fighters is superior, a Virturoid Idol named Sharon Apple is to perform her debut concert on Eden. In charge of Sharon is producer Myung Fang Lone, another former friend of Isamu and Guld. When the three meet each other, old disputes spark from a troubled past. Little do they know that their past incidents—along with the Supernova Project and Sharon Apple—will somehow bring them together.

(Source: ANN)",7.7,1283,5238,18386,8857,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,6868,r+,"[{'id': 110, 'name': 'Triangle Staff'}]",301,,NIL,1995.0,fall,463,11908,261,212,5541,18385.0,0.9743,0.0257
12117,Meitantei Conan Movie 16: 11-ninme no Striker,2012-04-14,2012-04-14,"In Touto Stadium, a J. League soccer match is taking place. During this, Detective Kogorou Mouri receives a bomb threat from an unknown caller and a mysterious riddle that points to its location. Conan Edogawa must now save the fans of the game before the time runs out.

Fortunately, with Conan's quick actions and clever thinking, the bomb is discovered and the explosion is evaded. The culprit does not stop there; Detective Kogorou is informed of another hidden bomb set to explode at a large event in the city. Forced into a race against time, with thousands of more lives at stake, Conan must decipher another riddle, discover the place of the bomb, and catch the culprit in order to escape a terrible tragedy.

[Written by MAL Rewrite]",7.7,1284,3437,45664,26442,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,6600,g,"[{'id': 73, 'name': 'TMS Entertainment'}]",302,,NIL,2012.0,spring,577,40110,252,312,4408,45659.0,0.9876,0.0124
21339,Psycho-Pass Movie,2015-01-09,2015-01-09,"Due to the incredible success of the Sibyl System, Japan has begun exporting the technology to other countries with the hope that it will one day be used all around the world. In order to test its effectiveness in a foreign location, the war-torn state of the South East Asian Union (SEAUn) decides to implement the system, hoping to bring peace and stability to the town of Shambala Float and keep the population in check.

However, a group of anti-Sibyl terrorists arrive in Japan, and the Ministry of Welfare's Public Safety Bureau discovers significant evidence that the invaders are being aided by Shinya Kougami, a former Enforcer who went rogue. Because of their past relationship, Akane Tsunemori is sent to SEAUn to bring him back, but with their last meeting years in the past, their reunion might not go quite as planned.

[Written by MAL Rewrite]",7.7,1289,911,279989,141916,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 39, 'name': 'Detective'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,6780,r,"[{'id': 10, 'name': 'Production I.G'}]",303,,NIL,2015.0,winter,5019,191379,2184,1068,80331,279981.0,0.9884,0.0116
2313,Muumindani no Suisei,1992-08-08,1992-08-08,"Unusual things have been happening in Moominvalley. Moomin, Sniff and Mee leave for the Observatory on the Lonely Mountains to confirm the Muskrat's words: a comet is about to hit Moominvalley and destroy everything. On the way they meet Snufkin, the Hemulen and the Snorks and experience many adventures. 

(Source: ANN)",7.69,1294,6470,10721,5226,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",1,book,4320,g,"[{'id': 246, 'name': 'Visual 80'}]",304,,NIL,1992.0,summer,232,7338,110,186,2853,10719.0,0.9724,0.0276
57993,Oomuro-ke: Dear Friends,2024-06-21,2024-06-21,Part two of the spin-off of Yuru Yuri featuring Sakurako and her sisters.,7.69,1297,7755,6890,998,gray,movie,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 26, 'name': 'Girls Love'}, {'id': 23, 'name': 'School'}]",1,manga,2580,pg_13,"[{'id': 911, 'name': 'Passione'}, {'id': 1813, 'name': 'Studio Lings'}]",305,,NIL,2024.0,spring,237,1283,115,44,5211,6890.0,0.9769,0.0231
34428,Overlord Movie 2: Shikkoku no Eiyuu,2017-03-11,2017-03-11,Second Overlord recap film.,7.69,1298,2391,86526,29420,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",1,light_novel,5614,r,"[{'id': 11, 'name': 'Madhouse'}]",306,,NIL,2017.0,winter,2855,49221,1016,1195,32229,86516.0,0.9744,0.0256
