id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,1995-03-03,1995-03-03,"This special, known in Japan as ""Batoru Kaiibai 29 Hitou Korinai Yatsura,"" was available through the Kitty Animation Circle making it a difficult item to come by. It contained clips from twenty-nine of Ranma's most memorable opponents from the television series. 

(Source: furinkan.com/ranma/anime/specials.html)",7.12,3759,8663,5279,1585,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1461,pg_13,"[{'id': 2256, 'name': 'Kitty Film Mitaka Studio'}]",415,,NIL,1995.0,winter,146,2902,120,142,1969,5279.0,0.9504,0.0496
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,2011-12-17,2012-06-23,A large scale remake of the time after Kenshin leaves Tokyo up until before the inferno of Kyoto.,7.12,3761,4260,29582,13162,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",2,manga,2771,r,"[{'id': 37, 'name': 'Studio Deen'}]",416,,NIL,2011.0,fall,1147,18650,704,513,8567,29581.0,0.9589,0.0411
33033,Starmyu OVA,2016-07-27,2016-09-21,"After a successful Ayanagi Festival, Yuuta Hoshitani and the members of Team Ootori celebrate the beginning of a new year and their final semester as first years at Ayanagi Academy. However, with Itsuki Ootori expelled from the Kao Council, Team Ootori no longer qualifies as a Star Team. Stripped of their privileges, they also will not be allowed to participate in the upcoming graduation ceremony. Desperate to get their mentor back, Hoshitani and the others hatch a plan to convince the Kao Council to allow Ootori to reassume his former position.

[Written by MAL Rewrite]",7.12,3765,7519,7430,2513,white,ova,finished_airing,"[{'id': 61, 'name': 'Idols (Male)'}, {'id': 19, 'name': 'Music'}, {'id': 70, 'name': 'Performing Arts'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",2,original,1430,pg_13,"[{'id': 1075, 'name': 'C-Station'}]",417,,NIL,2016.0,summer,249,3903,121,200,2956,7429.0,0.9568,0.0432
9332,.hack//Quantum,2011-01-28,2011-04-07,"Tobias, Mary, and Sakuya challenge the impregnable ""The One Sin"", but they lose their way in the maze and unintentionally trap other guild members. A mysterious cat is watching their blunder. Is it another player character or NPC? ",7.11,3794,3619,41693,20247,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 79, 'name': 'Video Game'}]",3,original,1600,pg_13,"[{'id': 290, 'name': 'Kinema Citrus'}]",418,,NIL,2011.0,winter,1093,28740,621,657,10578,41689.0,0.9693,0.0307
1736,B'T X Neo,1997-08-21,1998-01-21,"Continuation of Teppei's journey with B't X to rescue his brother Kotaro Takamiya from the Machine Empire. The OAV series picks off from the TV series from the point where Hokuto successfully saves both Teppei and B't X and makes B't X far more powerful than before.

(Source: ANN)",7.11,3798,8446,5647,2819,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}]",14,manga,1449,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",419,,NIL,1997.0,summer,179,3850,144,151,1321,5645.0,0.9477,0.0523
5216,D.C.if: Da Capo if,2008-12-25,2009-03-25,"This two episode OVA retelling of the first Da Capo series with the ""what if"" Junichi Asakura were to return Kotori Shirakawa's feelings.",7.11,3799,5468,16365,7667,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}]",2,visual_novel,1554,pg_13,"[{'id': 218, 'name': 'Zexcs'}]",420,,NIL,2008.0,fall,414,10891,290,235,4533,16363.0,0.9679,0.0321
4200,Dirty Pair OVA,1987-12-21,1988-04-21,"Set in the future Kei and Yuri are Trouble Consultants for The 3WA. Code Named ""Lovely Angels"", but, they are known throughout the galaxy as The Dirty Pair. They always solve their case, but, not without causing collateral damage and mayhem.

(Source: ANN)",7.11,3802,7063,8739,3395,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",10,light_novel,1473,pg_13,"[{'id': 14, 'name': 'Sunrise'}, {'id': 477, 'name': 'Kino Production'}]",421,,NIL,1987.0,fall,414,4583,253,180,3307,8737.0,0.9504,0.0496
35102,Hinamatsuri (OVA),1993,1993,An educational anime about the history and founding of the Hinamatsuri holiday in Japan.,7.11,3811,11543,2144,359,white,ova,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 15, 'name': 'Kids'}]",1,other,1130,g,[],422,,NIL,-1.0,NIL,88,701,43,133,1177,2142.0,0.9178,0.0822
3421,Kodomo no Omocha,1995-12-16,1995-12-16,"The Kodomo No Omocha OVA is a thirty-minute animation video that was made before the TV series. It covers the first volume of the manga, so it's equivalent to TV episodes 1-6. It relates Sana's troubles with Hayama at school as a result of the ""oyakodon baka"" situation and culminates when Hayama's dad and sister realize their mistakes thanks to Sana's efforts. 

(Source: AniDB)",7.11,3819,7754,6890,2499,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 75, 'name': 'Showbiz'}]",1,manga,1800,pg,"[{'id': 7, 'name': 'J.C.Staff'}]",423,,NIL,1995.0,fall,210,3944,124,145,2466,6889.0,0.961,0.039
32698,Monster Musume no Iru Nichijou OVA,2016-11-12,2017-04-13,"During a physical exam, Miia, Centorea, and Mero discover that they have gained too much weight due to Kimihito Kurusu's delicious cooking. To remedy this, Polt offers them first use of her new pool and gym facility before its grand opening. However, it's not all fun and games, as the three girls' competitive spirits start to flare up!

Meanwhile, when Rachnera Arachnera receives a letter from her previous host family, she finds out that they would like to meet with her and apologize for the events that caused her transfer. But, as it turns out, not only do they want to apologize, they want her back as well! When the family's daughter, Ren Kunanzuki, shows up at the front door, the gang must convince her to let Rachnera stay at Kimihito's house. 

[Written by MAL Rewrite]
",7.11,3826,1996,114390,58432,gray,ova,finished_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 82, 'name': 'Urban Fantasy'}]",2,manga,1466,r+,"[{'id': 456, 'name': 'Lerche'}]",424,,NIL,2016.0,fall,4306,88389,1542,797,19332,114366.0,0.9795,0.0205
2583,Soukou Kihei Votoms: The Last Red Shoulder,1985-08-21,1985-08-21,"Released in 1985, this OVA tells a critical part of the story between the TV show's Uoodo and Kummen arcs. Although the TV series covered the Red Shoulders in some detail, we didn't get to see much of Chirico's time there or the people involved, and we get both of those here.

(Source: mahq.net)",7.11,3836,8910,4889,2407,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,3240,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",425,,NIL,1985.0,summer,127,3210,60,105,1384,4886.0,0.9662,0.0338
18441,Blood Lad: Wagahai wa Neko de wa Nai,2013-12-04,2013-12-04,Bundled with the tenth limited-edition volume of Blood Lad manga.,7.1,3855,1970,116470,61159,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 42, 'name': 'Seinen'}, {'id': 32, 'name': 'Vampire'}]",1,manga,1620,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",426,,NIL,2013.0,fall,2120,93085,819,668,19764,116456.0,0.9872,0.0128
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,2012-11-23,2012-11-23,Adaptation of the short story written by Manta Aisora for the first issue of GA Bunko magazine.,7.1,3861,4043,33403,16014,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 24, 'name': 'Sci-Fi'}]",1,light_novel,884,pg_13,"[{'id': 27, 'name': 'Xebec'}]",427,,NIL,2012.0,fall,766,24735,374,202,7323,33400.0,0.9828,0.0172
18835,Hakuouki: Reimeiroku OVA,2013-05-22,2013-05-22,"2 eps. Tokuten that were released in a Tokuten Disc for those who purchased all 6 volumes of Hakuouki Reimeiroku OVAs.

Including:
1. Natsu no Wazurai (夏のわずらい)

2. Shinpachi Nagakura Saikyou Densetsu (永倉新八最強伝説)",7.1,3862,8848,4994,1261,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 43, 'name': 'Josei'}, {'id': 37, 'name': 'Supernatural'}]",2,visual_novel,660,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",428,,NIL,2013.0,spring,194,2275,133,114,2278,4994.0,0.9505,0.0495
23153,Hayate no Gotoku! OVA,2014-06-18,2014-12-16,"New OVA series of Hayate no Gotoku!, which is part of the manga's 10th anniversary project.  One episode each will be bundled with volumes 41 to 43 of the manga.",7.1,3863,5847,13818,5298,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1440,pg_13,"[{'id': 32, 'name': 'Manglobe'}]",429,,NIL,2014.0,spring,622,8097,337,206,4556,13818.0,0.9607,0.0393
6713,Ranma ½: Nettou Uta Gassen,1990-11-07,1990-11-21,"A two-part music OVA series never released outside of Japan featuring the main Ranma 1/2 characters. They appear to be having a music contest at a local TV station. As everybody knows, these characters can't get along for more than three minutes and hilarity and hijinks ensue. 

(Source: AniDB)",7.1,3880,7450,7609,2735,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}]",2,manga,1500,pg_13,"[{'id': 2256, 'name': 'Kitty Film Mitaka Studio'}]",430,,NIL,1990.0,fall,197,4558,171,144,2537,7607.0,0.9586,0.0414
6016,Kyoushoku Soukou Guyver (1989),1989-09-25,1990-02-25,"Shou and his friend, Tetsurou, stumble upon a strange orb-like mechanism, the Guyver Unit, in the woods. It physically bonds with Shou and turns him into the alien soldier, Guyver. His mission is to protect the Guyver Unit from the Japanese corporation known as Chronos. They are after it and two other units just like it. To retrieve the object, they send out vicious monsters known as Zoanoids. So no one is safe in Shou's life; not even himself.
",7.09,3887,5602,15309,6444,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",6,manga,1740,r,"[{'id': 246, 'name': 'Visual 80'}]",431,,NIL,1989.0,summer,620,8408,287,358,5634,15307.0,0.9579,0.0421
2734,Mazinkaiser: Shitou! Ankoku Dai Shougun,2003-07-25,2003-07-25,"Koji is on holiday when the seven generals from Mikene attack the world under the leadership of the general of darkness. How will Kouji be able to stop them?

(Source: AniDB, edited)",7.09,3890,8434,5664,2892,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}]",1,manga,3360,r,"[{'id': 112, 'name': ""Brain's Base""}]",432,,NIL,2003.0,summer,163,3785,79,123,1513,5663.0,0.9643,0.0357
3462,Minky Momo in Yume ni Kakeru Hashi,1993-05-21,1993-05-21,"A bridge's legend tells that when two people meet on it, they will surely meet again. Momo meets a boy who doesn't believe the legend, and promises that she will meet him again to prove it. As the year passes, she comes every day to wait for him, and becomes a small part of many people's lives.

(Source: ANN)",7.09,3892,10085,3317,1384,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}]",1,original,2291,g,"[{'id': 406, 'name': 'Asahi Production'}]",433,,NIL,1993.0,spring,97,1814,52,78,1275,3316.0,0.9608,0.0392
938,Shin Getter Robo tai Neo Getter Robo,2000-12-21,2001-06-25,"Years after the defeat of the Reptilian Empire, Getter Team has begun training on a new super robot, Neo Getter Robo. But a surprise attack from the Empire's revived leader forces them to recruit a street fighter named Go Ichimonji as Getter One's pilot. Faced with an enormously powerful foe, the new team's only hope for victory may lie in the resurrection of the lost weapon of humanity, Shin Getter Robo.

(Source: ANN)",7.09,3909,7662,7102,3554,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",4,unknown,1620,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",434,,NIL,2000.0,fall,292,4488,98,175,2048,7101.0,0.9616,0.0384
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,2013-08-12,2013-08-12,"Long before modern times, sweets-loving Princess Chizuru Ooshima painstakingly studies to pass her English proficiency exam. To keep Her Highness focused, Lord Shogun bans all sweets in the town of Edo. Meanwhile, tensions arise between two powerful factions: the Mizutani group, led by the respected Shizuku ""Ane-san"" Mizutani; and the Yoshida group, under the leadership of the capricious Haru ""Harunosuke"" Yoshida. 

Ane-san tirelessly tries to make contact with Harunosuke to deliver the news of the founding of a new temple school. But soon after she meets him by chance, romance blooms between the two. However, not everyone approves of this development—and they might stop at nothing to prevent their happiness.

[Written by MAL Rewrite]
",7.09,3913,2091,107204,52809,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1620,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",435,,NIL,2013.0,summer,1891,81238,805,558,22705,107197.0,0.9873,0.0127
11339,A-Channel+smile,2012-03-21,2012-03-21,"Following the everyday lives of four high school girls: the flighty Run, the reckless Tooru, the timid Yuuko, and the level-headed Nagi.

Mountain of Pancakes
Kitou-sensei injures her hand during class and has to deal with it while Tooru brings cat Tansan to school with her to meet Yutaka and Miho. Later, the girls decide to get pancakes at a café where Miho happens to be working, facing trouble when Yutaka shows up out of the blue.

A Picture of a Wish
Yuuko catches a cold so the others pay her a visit and help look after her. Later, the girls get together for the New Year's shrine visit.

(Source: Wikipedia)",7.09,3918,4768,23131,11667,white,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",2,4_koma_manga,1500,pg_13,"[{'id': 418, 'name': 'Studio Gokumi'}]",436,,NIL,2012.0,winter,551,17023,313,232,5011,23130.0,0.9764,0.0236
34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,2017-04-04,2017-10-04,"Bundled with the 19th and 20th volumes of the Ao no Exorcist manga.

The first episode is based on the second chapter of the second Ao no Exorcist novel Home Sweet Home.

The second episode is based on the title chapter from the Ao no Exorcist: Spy Game novel.",7.09,3921,2638,73574,27222,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",437,,NIL,2017.0,spring,3858,42365,1943,858,24545,73569.0,0.9619,0.0381
7059,Black★Rock Shooter (OVA),2010-07-24,2010-07-24,"On her first day of junior high school, Mato Kuroi meets Yomi Takanashi. Though Yomi is initially taken aback by Mato's straightforward personality, the pair quickly becomes friends and begin to spend time together daily. As a sign of their friendship, Mato gives Yomi a cell phone charm—a blue star, identical to her own.
 
However, when the two enter their second year, their relationship starts to change. Placed in a different class, Mato begins to spend more time with Yuu Koutari instead, a girl she met through the basketball team. In fact, the former best friends drift apart so much so that Mato cannot find Yomi anywhere, as if she had disappeared entirely.

Elsewhere, Black★Rock Shooter is on a quest to vanquish the Dead Master. These two, while opposed, bear a connection not unlike Mato and Yomi. As their stories begin to cross, it seems Yomi's disappearance may have to do with the blue star-shaped charm and the legendary gunslinger herself.

[Written by MAL Rewrite]",7.09,3925,1404,176388,107259,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",1,other,3120,pg_13,"[{'id': 334, 'name': 'Ordet'}]",438,,NIL,2010.0,summer,1944,148003,980,969,24485,176381.0,0.989,0.011
3027,Hokuto no Ken: Yuria-den,2007-02-23,2007-02-23,"The second part of the new Hokuto no Ken pentalogy. The story of this OVA centers around Yuria.

(Source: Wikipedia)",7.09,3932,6755,9746,4301,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}]",1,manga,3840,r,"[{'id': 73, 'name': 'TMS Entertainment'}]",439,,NIL,2007.0,winter,365,5872,172,140,3196,9745.0,0.968,0.032
256,Hoshi no Koe,2002-02-02,2002-02-02,"It is the year 2046, Noboru Terao and Mikako Nagamine are close friends who will soon be graduating junior high school. But after an alien attack on humanity, Mikako is selected for the UN military space expedition set to retaliate against the aliens. Separated, Noboru and Mikako attempt to keep in touch by sending emails to each other with their cell phones. Yet as the expedition journeys farther from Earth, the time it takes for them to transmit and receive each other's messages increases substantially.

Hoshi no Koe revolves around the relationship between this couple as they try to stay connected despite the growing distance between them.

[Written by MAL Rewrite]",7.09,3933,1545,159873,81460,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,1472,pg_13,"[{'id': 291, 'name': 'CoMix Wave Films'}]",440,,NIL,2002.0,winter,3159,102465,1321,871,52050,159866.0,0.9863,0.0137
13939,Accel World EX,2012-09-13,2013-01-31,"Reverberation
A mysterious avatar has hijacked the Umesato Junior High Local Network, trapping students and stripping them of their clothes and belongings. After learning that other schools are facing a similar problem, Kuroyukihime gathers Haruyuki Arita and the other members of Nega Nebulus—one of the Seven Great Legions—to solve the mystery.

Vacation
Haruyuki is due for a physical re-examination in two weeks. If he fails, he will not be allowed to participate in any more territory battles with Nega Nebulus. To ensure that their legion does not lose their ""Silver Crow,"" Chiyuri Kurashima takes it upon herself to help Haruyuki get into shape before his examination.

[Written by MAL Rewrite]
",7.08,3934,1969,116631,60516,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 79, 'name': 'Video Game'}]",2,light_novel,1486,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",441,,NIL,2012.0,summer,3392,91333,1619,1204,19076,116624.0,0.9758,0.0242
526,Boku no Chikyuu wo Mamotte,1993-12-17,1994-09-23,"Alice Sakaguchi once dreamt that she is another person living on the moon. The dream is so strange and so real that Alice can't stop thinking about it. She finds out that some of her classmates are having the same kind of dream. They soon discover that they had been seeing flashes of their past lives as a team of scientists on the moon. Alice and her friends then decide to find the other members and piece together what took place back then. Complications arise when they realize that everything that happened in their previous existence continue to haunt and affect their present lives. 

(Source: ANN)",7.08,3943,4907,21647,6370,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 25, 'name': 'Shoujo'}]",6,manga,1800,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",442,,NIL,1993.0,fall,886,8012,530,480,11738,21646.0,0.9533,0.0467
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,2009-04-16,2009-04-16,"After the three-pronged conflict between tyrannical electric company Shinra, rebel group Avalanche, and the maniacal Sephiroth, the damaged planet slowly heals its wounds. A rural town dubbed Edge sprouts up on the outskirts of Midgar's ruins. Reeve Tuesti, former Head of Urban Development at Shinra, interviews a young boy named Denzel for potential membership in Reeve's World Regenesis Organization, a group devoted to the restoration and protection of the planet.

Denzel recounts his tragic history to Reeve, detailing how the aftermath of the heroic Avalanche's actions laid waste to Midgar and took the lives of everyone the boy knew. Through reminiscing to Reeve, Denzel discovers a newfound purpose.

[Written by MAL Rewrite]",7.08,3949,4467,26870,13426,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 31, 'name': 'Super Power'}]",1,novel,1686,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",443,,NIL,2009.0,spring,394,18856,236,174,7207,26867.0,0.9847,0.0153
1732,Negima!? Natsu Special!?,2006-11-22,2006-11-22,"Yue and Nodoka are practicing magic, and one spell catches their eye: The Red String of Fate. Supposedly, this spell connects you with your fated partner. Nodoka decides to try it out, and ends up tied to Negi. However, this spell isn't the Red String of Fate at all, but is in fact just a red string that connects two people. A magical red string that happens to be impossible to sever. Delightful. Meanwhile, Ayaka invites the class to a free trip to her family's recently constructed spa resort. Tied together for at least a day, will Negi and Nodoka be able to make the most out of this free trip without going too far...?",7.08,3962,5260,18188,8501,gray,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1671,pg_13,"[{'id': 44, 'name': 'Shaft'}, {'id': 721, 'name': 'GANSIS'}]",444,,NIL,2006.0,fall,395,12748,267,215,4558,18183.0,0.9735,0.0265
36950,Yuragi-sou no Yuuna-san OVA,2018-07-04,2020-12-04,"Bundled with the 11th, 12th, 13th and 24th volumes of the Yuragi-sou no Yuuna-san manga. The first episode will adapt the manga's 12th chapter. 

The last OVA will adapt the 99th chapter of the manga, ""Noroware no Kogarashi,"" and the 141st chapter, ""Giri Giri!? Onsen Happening.""",7.08,3979,2908,62640,29123,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",4,manga,1420,r+,"[{'id': 27, 'name': 'Xebec'}, {'id': 1278, 'name': 'Signal.MD'}]",445,,NIL,2018.0,summer,10907,32507,3160,1882,14168,62624.0,0.9195,0.0805
566,Tetsuwan Birdy,1996-07-25,1997-02-25,"Tsutomu, an average middle school kid busy studying for the final exams to enter high school runs into a man running from someone and gets caught up in the chase. In all the confusion he gets accidentally killed. Luckily Birdy (an interplanetary agent) knows a way to save him, unfortunately that means joining bodies to become one. So now he is stuck with this officer and along for the ride capturing criminals and saving lives.

(Source: ANN)",7.07,3986,4038,33464,11089,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",4,manga,1980,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",446,,NIL,1996.0,summer,1416,14661,759,563,16058,33457.0,0.9605,0.0395
49338,Hakuouki OVA (2021),2021-11-13,2022-01-29,New Hakuoki OVA.,7.07,4012,7990,6413,1428,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}, {'id': 21, 'name': 'Samurai'}, {'id': 37, 'name': 'Supernatural'}]",3,visual_novel,1643,r,"[{'id': 37, 'name': 'Studio Deen'}]",447,,NIL,2021.0,fall,348,2098,140,125,3701,6412.0,0.9587,0.0413
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,2018-11-16,2018-11-16,OVA bundled with the 34th volume of the manga.,7.07,4032,2497,80985,32569,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1470,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",448,,NIL,2018.0,fall,1720,55101,746,685,22728,80980.0,0.9823,0.0177
3111,Nasu: Suitcase no Wataridori,2007-10-24,2007-10-24,"Riding off their success in La Vuelta, Pepe Benengeli and the rest of the Pao Pao Beer team prepare to take on a newly established cycling race in Japan. However, when they receive the news that team member Jean-Louis Chochi's former mentor has died by suicide, their plans are suddenly shrouded in doubt. Struggling with their personal feelings on top of the challenges presented by the new course, the team wonders whether they still have the strength to pedal on.

[Written by MAL Rewrite]",7.06,4041,9243,4366,1865,white,ova,finished_airing,"[{'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",1,manga,3246,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",449,,NIL,2007.0,fall,140,2418,59,88,1660,4365.0,0.9663,0.0337
1619,Negima!? Haru Special!?,2006-10-25,2006-10-25,"Sometime after all the events which took place during Negi's first year as a teacher, Class 2-A goes on a school trip to a beautiful island for Spring break. Everything is fine now, but troubles continue for Negi, because he's still the main attraction of the class. But he has something else to worry about, Asuna is angry at him because he told her she had nothing to do with his studies as a wizard. During the trip, the situation gets intense as Asuna's friends try to help Negi make up with her.

(Source: ANN)",7.06,4042,5018,20511,9522,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1498,pg_13,"[{'id': 44, 'name': 'Shaft'}, {'id': 721, 'name': 'GANSIS'}]",450,,NIL,2006.0,fall,481,14397,303,236,5091,20508.0,0.9737,0.0263
917,Riding Bean,1989-02-22,1989-02-22,"Bean Bandit and his partner Rally Vincent are couriers for hire - transporting clients and delivering goods in his custom sports car ""Roadbuster"" for a hefty price. But when they are hired to escort a kidnapped girl named Chelsea to her home, they don't realize they're being framed for kidnapping as their former clients Semmerling and Carrie plan their escape with Chelsea's father and the ransom money. 

(Source: ANN)",7.06,4048,4648,24616,11352,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Detective'}, {'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}]",1,manga,2760,r+,"[{'id': 48, 'name': 'AIC'}, {'id': 72, 'name': 'Artmic'}]",451,,NIL,1989.0,winter,760,14352,265,163,9073,24613.0,0.9826,0.0174
