id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/82962.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/82962l.jpg'}",2016-12-31,2016-12-31,"During an era of rapid industrial growth, humanity is beset by the emergence of a mysterious virus, capable of turning humans into mindless creatures called ""Kabane."" With a desire for nothing but human flesh, these undead beings can only be killed by destroying their hearts—which are encased in a cage of unyielding iron.

Faced with such a dire situation, the surviving population has retreated into fortified cities known as ""Stations."" Isolated from the surroundings by massive moats and towering walls, the only contact with the outside world and other Stations is via a drawbridge for armored ""Hayajiro"" trains. At Aragane Station, Ikoma works as a steamsmith to maintain the city's active transportation. Despite his role, he is angered by mankind's cowardice and inability to repel the Kabane.

Utilizing his free time and knowledge as an engineer, Ikoma has created a new weapon to ward off the horde. An opportunity to test it presents itself when the Kabane invade Aragane Station, yet this encounter will prove to be much more than just a trial run for Ikoma.

[Written by MAL Rewrite]",7.56,1693,3077,56167,18912,white,2016-07-01T00:48:13+00:00,2024-11-25T15:02:11+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 13, 'name': 'Historical'}, {'id': 14, 'name': 'Horror'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2016, 'season': 'fall'}",original,6438,r,"During the first week of Japanese theater screenings for Koutetsujou no Kabaneri Movie 1: Tsudou Hikari, audience members were gifted a drama CD titled Hanashi Geki Koutetetsujou no Kabaneri: Shigure no Yume, which features a story that occurs after the TV series.","[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '1706', 'completed': '29713', 'on_hold': '728', 'dropped': '707', 'plan_to_watch': '23313'}, 'num_list_users': 56167}",396
31765,Sword Art Online Movie: Ordinal Scale,"{'medium': 'https://cdn.myanimelist.net/images/anime/1557/123313.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1557/123313l.jpg'}",2017-02-18,2017-02-18,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.

Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...

[Written by MAL Rewrite]",7.56,1708,281,747805,462891,white,2015-10-04T09:39:19+00:00,2024-10-04T16:44:03+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 79, 'name': 'Video Game'}]",1,"{'year': 2017, 'season': 'winter'}",original,7140,r+,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '13175', 'completed': '629536', 'on_hold': '3110', 'dropped': '2877', 'plan_to_watch': '99066'}, 'num_list_users': 747764}",397
6046,Tales of Vesperia: The First Strike,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/16680.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/16680l.jpg'}",2009-10-03,2009-10-03,"Ten years after the Great War against the demon-beasts, the empire rules over the world and prosperity relies on the massive use of aer.

Yuri Lowell and Flynn Scifo are two young men who have just enrolled the ranks of the prestigious Imperial Knights. One day, they are sent to the town of Ceazontania, where abnormal aer activity has reportedly caused the proliferation of horribly mutated beasts, with serious threat for the whole region.

Meanwhile, the Knights Supreme Commander Alexei Denoia and the naive Princess Estellise are involved in a behind-the-curtains struggle for power in the capital. The situation in Ceazontania deteriorates as the garrison of Imperial Knights finds that they cannot expect any immediate support from the capital.

Then, Niren Fedrok, commander of the Imperial Knights in Ceazontania, takes an unexpected decision that is going to change Yuri and Flynn's destiny forever.

What are the secrets behind the extraordinary events that are happening around Yuri and Flynn? Will they be able to defend the innocent people of Ceazontania and stay true to their beliefs?

(Source: Funimation)",7.56,1709,3271,50092,22597,white,2009-02-09T16:09:39+00:00,2022-03-10T12:31:41+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}]",1,"{'year': 2009, 'season': 'fall'}",game,6646,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1398', 'completed': '30071', 'on_hold': '568', 'dropped': '404', 'plan_to_watch': '17646'}, 'num_list_users': 50087}",398
10717,Towa no Quon 6: Towa no Quon,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/35131.webp', 'large': 'https://cdn.myanimelist.net/images/anime/10/35131l.webp'}",2011-11-26,2011-11-26,The story follows a boy named Quon and others who suddenly wake up with supernatural powers.,7.56,1713,3549,43174,19008,white,2011-05-17T18:22:12+00:00,2024-11-04T13:24:03+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2011, 'season': 'fall'}",original,2880,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '1993', 'completed': '26921', 'on_hold': '545', 'dropped': '272', 'plan_to_watch': '13436'}, 'num_list_users': 43167}",399
9745,Sengoku Basara Movie: The Last Party,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/50871.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/50871l.jpg'}",2011-06-04,2011-06-04,"The story of the film is set after the conflict instigated by Toyotomi Hideyoshi ended, but not before the Battle of Sekigahara determines who shall be the Shogun of Japan.

(Source: ANN)",7.55,1723,4189,30652,14586,white,2010-10-28T17:32:37+00:00,2024-10-30T01:38:00+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 21, 'name': 'Samurai'}]",1,"{'year': 2011, 'season': 'spring'}",game,5580,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '696', 'completed': '20070', 'on_hold': '360', 'dropped': '290', 'plan_to_watch': '9234'}, 'num_list_users': 30650}",400
30413,Yowamushi Pedal Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/74402.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/74402l.jpg'}",2015-08-28,2015-08-28,"With the Inter-high over and as the end of summer approaches, Sakamichi trains intensely with Imaizumi Shunsuke and Naruko Shoukichi so he can carry on Team Sohoku’s spirit of supporting each other entrusted to him by Kinjou Shingo, Makishima Yusuke, and Tadokoro Jin, the third years who will be graduating before long. One day, Team Sohoku receives an invitation to the Kumamoto Fire Country Mountain Race, an invitational race for teams that performed well at the Inter-high, and their captain Kinjou decides their core Inter-high team will attend.

(Source: Crunchyroll)",7.55,1731,4063,33078,16632,white,2015-03-22T07:12:47+00:00,2023-01-09T01:41:23+00:00,movie,finished_airing,"[{'id': 3, 'name': 'Racing'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2015, 'season': 'summer'}",manga,5395,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '724', 'completed': '23594', 'on_hold': '290', 'dropped': '289', 'plan_to_watch': '8179'}, 'num_list_users': 33076}",401
22819,Aikatsu! Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/68463.webp', 'large': 'https://cdn.myanimelist.net/images/anime/2/68463l.webp'}",2014-12-13,2014-12-13,"The story of the anime revolves around Ichigo, who was just a normal middle school student until she suddenly got involved in the world of idols. The film will center on Aikatsu!'s greatest ""Super Live"" concert yet, the Dai Star Miya Ichigo Matsuri. Ichigo prepares for the concert with press conferences, last-minute lessons, and more.

(Source: ANN)",7.55,1732,7068,8720,4087,white,2014-02-22T13:04:29+00:00,2023-09-18T01:17:17+00:00,movie,finished_airing,"[{'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'fall'}",original,5280,pg,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '258', 'completed': '5725', 'on_hold': '105', 'dropped': '216', 'plan_to_watch': '2414'}, 'num_list_users': 8718}",402
30778,Fairy Tail Movie 2: Dragon Cry,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/85391.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/85391l.jpg'}",2017-05-06,2017-05-06,"Dragon Cry is a magical artifact of deadly power, formed into a staff by the fury and despair of dragons long gone. Now, this power has been stolen from the hands of the Fiore kingdom by the nefarious traitor Zash Caine, who flees with it to the small island nation of Stella. Frightened that the power has fallen into the wrong hands, the King of Fiore hastily sends Fairy Tail to retrieve the staff. But this task proves frightening as a shadowy secret lies in the heart of the kingdom of Stella. Dragon Cry follows their story as they muster up all their strength to recover the stolen staff and save both kingdoms.
 
[Written by MAL Rewrite]",7.55,1738,1269,198200,101447,white,2015-05-15T23:53:52+00:00,2023-11-14T02:17:59+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2017, 'season': 'spring'}",manga,5040,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '3490', 'completed': '150763', 'on_hold': '1257', 'dropped': '813', 'plan_to_watch': '41863'}, 'num_list_users': 198186}",403
449,InuYasha Movie 4: Guren no Houraijima,"{'medium': 'https://cdn.myanimelist.net/images/anime/1216/94369.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1216/94369l.jpg'}",2004-12-23,2004-12-23,"Hourai is a mysterious island that appears for a limited period once every 50 years. Some say that the isle holds the secret of eternal youth; others believe that it brings disaster to their land. When Inuyasha's group saves a half-demon child from being hunted by a monstrous creature, they learn that her name is Ai and that she fled from Hourai. Surprisingly, the girl is an acquaintance of Inuyasha and begs him to rescue her friends, who are being held prisoner by vicious demons calling themselves the Four War Gods—an enemy Inuyasha remembers well.

Upon reaching Hourai, Ai's guests are horrified to discover that only a handful of orphans still inhabit the island and are destined to become sacrifices to increase the Four War Gods' powers. Furthermore, the victims bear their oppressors' enchanted mark, which prevents them from escaping. Defeating the four demons remains Inuyasha's most viable option, but their superiority in strength will require daring initiatives achievable only by the group's combined teamwork.

[Written by MAL Rewrite]
",7.55,1742,2245,96290,50780,white,2005-12-26T08:17:08+00:00,2023-04-17T11:38:32+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 6, 'name': 'Mythology'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 78, 'name': 'Time Travel'}]",1,"{'year': 2004, 'season': 'fall'}",manga,5220,pg_13,"InuYasha Movie 4: Guren no Houraijima was released shortly after the InuYasha TV series' finale. Unlike the previous movies, the film had the same character designer as the series, resulting in a difference in art style. 

In Japan, the DVD version became available on August 26, 2005 and included a booklet and a bonus CD with an audio drama episode titled Guren no Hourai Land. The latter was originally broadcasted at the Japanese radio show ""Anime Scramble,"" on December 10 and December 17, 2004. The English DVD was released by Viz Media on August 1, 2006 as both a single disc and one including a cell phone charm and a trading card. A limited-edition version followed on August 15, 2006, containing a lenticular card and an exclusive collector coin.

Shogakukan issued two comic volumes of the film on July 15, 2005 and August 8, 2005, respectively.
","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '1129', 'completed': '79370', 'on_hold': '699', 'dropped': '346', 'plan_to_watch': '14738'}, 'num_list_users': 96282}",404
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/47845.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/47845l.jpg'}",1997-12-20,1997-12-20,"The war against the Tokugawa Shogunate ended years ago. But there are some who are not happy with the outcome. Shigure Takimi watched his friends and family get slashed down in the name of freedom and prosperity. Now he and a band of desperate rebels have sworn to settle one final score. Only one man stands in their way: Kenshin Himura. But when Shigure discovers Kenshin's true identity as the Hitokiri Battousai, his fight becomes a personal vendetta.

(Source: ANN)",7.55,1757,3147,53765,28105,white,2005-11-11T05:56:29+00:00,2022-04-12T11:42:31+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1997, 'season': 'fall'}",manga,5448,r,,"[{'id': 36, 'name': 'Gallop'}]","{'status': {'watching': '893', 'completed': '40410', 'on_hold': '571', 'dropped': '349', 'plan_to_watch': '11536'}, 'num_list_users': 53759}",405
37407,Penguin Highway,"{'medium': 'https://cdn.myanimelist.net/images/anime/1320/93443.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1320/93443l.jpg'}",2018-08-17,2018-08-17,"For a child, Aoyama has knowledge comparable to an adult. As such, he is often teased by his classmates. He also has a crush on the friendly woman he recently met at a dental office. One morning, penguins start mysteriously appearing around his neighborhood. Nobody knows where they came from and how they managed to get there. Aoyama is determined to find out more, and he joins his new crush in researching the penguins.

As time passes, they discover a levitating sphere which they nickname ""The Sea."" Whatever goes into The Sea does not come back out, and the only things that can destroy it are the penguins. However, something horrifying is created when the penguins do...

Penguin Highway follows Aoyama and the woman's research on the mysterious penguins' origin, as well as the many difficulties Aoyama faces throughout his investigation.

[Written by MAL Rewrite]",7.54,1767,2269,93991,34508,white,2018-03-01T07:19:19+00:00,2022-12-16T07:45:46+00:00,movie,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2018, 'season': 'summer'}",novel,7062,pg,Winner of the Excellence Award on the 22nd Japan Media Arts Festival.,"[{'id': 1033, 'name': 'Studio Colorido'}]","{'status': {'watching': '3145', 'completed': '42920', 'on_hold': '1111', 'dropped': '481', 'plan_to_watch': '46326'}, 'num_list_users': 93983}",406
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/1599/106827.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1599/106827l.jpg'}",2019-11-08,2019-11-08,A manner movie shown before Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna.,7.54,1770,3432,45822,19399,white,2020-04-02T14:34:38+00:00,2022-04-11T22:05:48+00:00,movie,finished_airing,"[{'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2019, 'season': 'fall'}",light_novel,180,g,,"[{'id': 443, 'name': 'Studio PuYUKAI'}]","{'status': {'watching': '1210', 'completed': '30125', 'on_hold': '532', 'dropped': '445', 'plan_to_watch': '13505'}, 'num_list_users': 45817}",407
44141,Watashi ni Tenshi ga Maiorita! Precious Friends,"{'medium': 'https://cdn.myanimelist.net/images/anime/1267/124382.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1267/124382l.webp'}",2022-10-14,2022-10-14,"Hana, Hinata, Noa, Koyori, and Kanon are always good friends. Today, they are having a friendly sweets party at home with Miyako's homemade sweets! The flower-shaped cookies look just like the hair ornaments worn by Hana. The hair ornament was a precious treasure that Hana received from her grandmother when she was little, and everyone was intrigued by the story. And as ""practice for the school trip,"" they decide to go visit Hana's grandmother's house...! The ""first"" outing for everyone is about to begin.

(Source: Crunchyroll News)",7.54,1779,4724,23696,6828,gray,2020-11-25T01:29:21+00:00,2024-06-24T06:19:42+00:00,movie,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}]",1,"{'year': 2022, 'season': 'fall'}",4_koma_manga,3998,pg_13,,"[{'id': 95, 'name': 'Doga Kobo'}]","{'status': {'watching': '706', 'completed': '9050', 'on_hold': '318', 'dropped': '179', 'plan_to_watch': '13438'}, 'num_list_users': 23691}",408
304,Aa! Megami-sama! Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/71211.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/71211l.jpg'}",2000-10-21,2000-10-21,"For centuries, a god named Celestin has been imprisoned on the moon for betraying the kingdom of Yggdrasil. Released by the fairy Morgan Le Fey, Celestin travels to Earth to reunite with his former pupil, the goddess Belldandy. Things go awry as Celestin erases Belldandy's memories of her boyfriend Keiichi and uses her as a catalyst to wreak havoc on Earth and Yggdrasil. 
",7.54,1783,3512,44140,23326,white,2005-11-18T03:26:21+00:00,2022-04-08T18:54:13+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2000, 'season': 'fall'}",original,6385,pg_13,,"[{'id': 48, 'name': 'AIC'}]","{'status': {'watching': '842', 'completed': '33979', 'on_hold': '451', 'dropped': '342', 'plan_to_watch': '8522'}, 'num_list_users': 44136}",409
13709,Afro Samurai Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/38065.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/38065l.jpg'}",2007-10-27,2007-10-27,A movie adaptation of the TV series.,7.54,1785,2766,68332,35339,white,2012-04-04T12:47:13+00:00,2022-04-07T02:30:36+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 58, 'name': 'Gore'}, {'id': 21, 'name': 'Samurai'}]",1,"{'year': 2007, 'season': 'fall'}",original,6960,r+,,"[{'id': 3, 'name': 'Gonzo'}]","{'status': {'watching': '1287', 'completed': '51338', 'on_hold': '525', 'dropped': '586', 'plan_to_watch': '14590'}, 'num_list_users': 68326}",410
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"{'medium': 'https://cdn.myanimelist.net/images/anime/1952/117493.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1952/117493l.webp'}",1995-12-23,1995-12-23,"Everywhere around the world, the children sleep. Unaware of danger lurking in the shadows. But tonight, a strange darkness floats in the wind. And the children, one by one, begin to disappear. It seems to be a supernatural force that feeds on their dreams. The evil queen, Badiyanu, and her loyal fairies assist in using the ""Black Dream Hole"" to swallow the earth. It is up to Sailor Moon and the Sailor Soldiers to prevent the approaching Darkness. 

(Source: ANN)",7.54,1787,3569,42758,22565,white,2006-08-03T07:09:39+00:00,2022-04-06T00:06:28+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 1995, 'season': 'fall'}",manga,3600,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '500', 'completed': '34546', 'on_hold': '364', 'dropped': '253', 'plan_to_watch': '7091'}, 'num_list_users': 42754}",411
28539,Garo Movie: Divine Flame,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/83157.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/83157l.jpg'}",2016-05-21,2016-05-21,"Leon, who has succeeded the name of Golden Knight ""GARO,"" devotes himself to train a young Makai Knight for the next generation, together with Prince Alfonso of the Valiante Kingdom. Then, they receive an order to exterminate the most beautiful Horror in the world which resides in a neighboring country ""Vazelia."" At the same time, a young Makai Knight for the next generation is kidnapped by an unknown person. Leon desperately follows them, only to find that he is surrounded by his enemies at a dead end. Then, a Makai Knight Dario who was supposed to be missing for some time suddenly appears and rescues him. Under his guidance, Leon is led to the town where he meets up a totally unexpected person.

(Source: ANN)",7.54,1789,4583,25418,8675,white,2014-11-24T00:59:10+00:00,2023-04-24T08:27:40+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2016, 'season': 'spring'}",original,4698,r+,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '904', 'completed': '12519', 'on_hold': '347', 'dropped': '306', 'plan_to_watch': '11337'}, 'num_list_users': 25413}",412
1301,Ginga Tetsudou 999 (Movie),"{'medium': 'https://cdn.myanimelist.net/images/anime/3/50505.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/50505l.jpg'}",1979-08-04,1979-08-04,"Tetsurou Hoshino is a boy bent on obtaining an immortal mechanical body in order to take revenge against his mother's murderer, the machine man Count Mecha. However, due to the incredible cost of obtaining what he seeks, his only hope is to steal a boarding pass for the Galaxy Express 999, a space train that travels across the galaxy and whose final stop is a planet where the metal replacements are provided for free. After swiping a pass, Tetsurou is pursued by the police and ends up collapsing into the arms of a mysterious woman named Maetel, who closely resembles his mother. Once he awakens, she tells the boy that she will provide him entry onto the 999 as long as he agrees to travel with her. Accepting her proposition, Tetsurou boards the cosmic railway with Maetel and begins a journey across the galaxy.

[Written by MAL Rewrite]",7.54,1791,4889,21789,8413,white,2006-08-11T20:57:45+00:00,2022-04-17T18:07:48+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 1979, 'season': 'summer'}",manga,7680,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '550', 'completed': '11164', 'on_hold': '298', 'dropped': '253', 'plan_to_watch': '9523'}, 'num_list_users': 21788}",413
6372,Higashi no Eden Movie I: The King of Eden,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/19101.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/19101l.jpg'}",2009-11-28,2009-11-28,"After preventing Japan's destruction, Akira Takizawa made one final request to become the ""King of Japan,"" before he erased his memories once again and disappeared. Leaving Saki Morimi with his cellphone, the only clue she has in regards to Akira's whereabouts is the message, ""I'll be waiting where our journey started.""

Six months later, rumors have spread about Akira, and Saki's search leads her to New York City. However, Saki is not the only person who goes to investigate—with several billion yen burning a hole in their pockets and a challenge to ""save Japan,"" the remaining Seleção are not far behind. Some are willing to help Akira achieve his goals, but a few are making dangerous moves in order to eliminate him and achieve their own picture of a better Japan. With rising stakes and new revelations, the game is still on.

[Written by MAL Rewrite]",7.54,1793,1428,173620,99632,white,2009-04-17T01:34:39+00:00,2024-01-05T21:29:34+00:00,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2009, 'season': 'fall'}",original,4920,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '2560', 'completed': '132862', 'on_hold': '1390', 'dropped': '684', 'plan_to_watch': '36114'}, 'num_list_users': 173610}",414
36896,Boku no Hero Academia the Movie 1: Futari no Hero,"{'medium': 'https://cdn.myanimelist.net/images/anime/1736/93138.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1736/93138l.jpg'}",2018-08-03,2018-08-03,"U.A. High School's students of Class 1-A have made it to summer break. Izuku Midoriya accompanies his mentor All Might to a celebratory superhero festival on I-Island, an isolated patch of land dedicated to researching Quirks and everything else associated with the hero business. Midoriya is granted the opportunity to meet All Might's friend Dave and Dave's daughter Melissa, two talented hero equipment engineers. He also encounters his classmates, most of whom have been given the opportunity to spend part of their summer break at the festival.

However, a mysterious squad of villains infiltrates I-Island, and it is up to Midoriya and his friends to confront them, using their developing Quirks to fight off the new enemy and uncover a treacherous plot.

[Written by MAL Rewrite]",7.53,1799,266,772619,474770,white,2017-12-06T03:55:58+00:00,2022-04-18T04:18:47+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2018, 'season': 'summer'}",manga,5760,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '10412', 'completed': '670033', 'on_hold': '2217', 'dropped': '1955', 'plan_to_watch': '87970'}, 'num_list_users': 772587}",415
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/72433.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/72433l.jpg'}",2008-03-08,2008-03-08,"One day Nobita found a small sapling behind the hill but his mom won't allow him to plant it in the backyard. Using Doraemon's special tool, they made the tree alive so it could move around freely. Nobita name it Ki-bō and the two became like brothers. From there, a new adventure awaits...",7.53,1803,5954,13191,8590,white,2008-08-18T09:40:42+00:00,2022-04-08T15:54:21+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2008, 'season': 'winter'}",,6720,pg,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '184', 'completed': '11784', 'on_hold': '110', 'dropped': '182', 'plan_to_watch': '929'}, 'num_list_users': 13189}",416
51116,Kagami no Kojou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1954/129158.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1954/129158l.webp'}",2022-12-23,2022-12-23,"In a tranquil neighborhood of Tokyo, seven students are avoiding going to school—hiding in their darkened bedrooms, unable to face their family and friends—until the moment they find the mirrors in their bedrooms are shining.

At a single touch, they are pulled from their lonely lives into a wondrous castle straight out of a Grimm's fairy tale. This whimsical place, oddly lacking in food and running water but full of electrical sockets, is home to a petulant girl in a mask, named Wolf Queen and becomes their playground and refuge during school hours. Hidden within the walls, they're told there's a key that will grant one wish, as well as a set of clues to find it. But there's a catch: the key must be found by the end of the school year and they must leave the premises by five o'clock each day or else suffer a fatal end.

As time passes, a devastating truth emerges: only those brave enough to share their stories will be saved. And so they begin to unlock each other's stories: how a boy is showered with more gadgets than love; how another suffers a painful and unexplained rejection, and how a girl lives in fear of her predatory stepfather. As they struggle to abide by the rules of the game, a moving story unfolds, of seven characters trapped in a cycle of misunderstanding and loneliness, who are ultimately set free by the power of friendship, empathy, and sacrifice. 

(Source: Erewhon Books, edited)",7.53,1813,3995,34076,9924,white,2022-02-24T09:53:32+00:00,2024-05-24T12:53:20+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}]",1,"{'year': 2022, 'season': 'fall'}",novel,6960,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '1487', 'completed': '12436', 'on_hold': '569', 'dropped': '179', 'plan_to_watch': '19386'}, 'num_list_users': 34057}",417
