id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,bypopularity_ranking
9513,Beelzebub,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/28013.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/28013l.jpg'}",2011-01-09,2012-03-25,"Ishiyama High is a school populated entirely by delinquents, where nonstop violence and lawlessness are the norm. However, there is one universally acknowledged rule—don't cross first year student Tatsumi Oga, Ishiyama's most vicious fighter.

One day, Oga is by a riverbed when he encounters a man floating down the river. After being retrieved by Oga, the man splits down the middle to reveal a baby, which crawls onto Oga's back and immediately forms an attachment to him. Though he doesn't know it yet, this baby is named Kaiser de Emperana Beelzebub IV, or ""Baby Beel"" for short—the son of the Demon Lord!

As if finding the future Lord of the Underworld isn't enough, Oga is also confronted by Hildegard, Beel's demon maid. Together they attempt to raise Baby Beel—although surrounded by juvenile delinquents and demonic powers, the two of them may be in for more of a challenge than they can imagine.

[Written by MAL Rewrite]",7.84,944.0,375,610005,286407,white,2010-09-07T10:11:05+00:00,2022-04-18T03:30:52+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 53, 'name': 'Childcare'}, {'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",60,"{'year': 2011, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '07:00'}",manga,1470,pg_13,,"[{'id': 1129, 'name': 'Pierrot Plus'}]","{'status': {'watching': '53388', 'completed': '330977', 'on_hold': '41442', 'dropped': '44311', 'plan_to_watch': '139854'}, 'num_list_users': 609972}",375
14075,Zetsuen no Tempest,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/42453.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/42453l.jpg'}",2012-10-05,2013-03-29,"Yoshino Takigawa, an ordinary teenager, is secretly dating his best friend Mahiro Fuwa's younger sister, Aika. But when Aika mysteriously dies, Mahiro disappears, vowing to find the one responsible and make them pay for murdering his beloved sister. Yoshino continues his life as usual and has not heard from Mahiro in a month—until he is confronted by a strange girl who holds him at gunpoint, and his best friend arrives in the nick of time to save him.

Yoshino learns that Mahiro has enlisted the help of a witch named Hakaze Kusaribe to find Aika's killer. However, the witch has been banished to a deserted island due to infighting within her clan. Hakaze's brother, Samon, selfishly desires to make use of the Tree of Exodus' power, in spite of both his sister's opposition and the impending peril to the world. With Hakaze out of the picture, it is now up to Yoshino and Mahiro to help her save the world, all while inching ever closer to the truth behind Aika's death.

[Written by MAL Rewrite]",7.89,842.0,376,609580,265142,white,2012-05-10T06:38:27+00:00,2024-10-06T16:02:38+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}, {'id': 82, 'name': 'Urban Fantasy'}]",24,"{'year': 2012, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '02:00'}",manga,1470,pg_13,"Zetsuen no Tempest draws heavily on two Shakespeare plays, Hamlet and The Tempest.","[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '36472', 'completed': '326145', 'on_hold': '24427', 'dropped': '24369', 'plan_to_watch': '198124'}, 'num_list_users': 609537}",376
35860,Karakai Jouzu no Takagi-san,"{'medium': 'https://cdn.myanimelist.net/images/anime/1591/95091.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1591/95091l.webp'}",2018-01-08,2018-03-26,"Having a friend that knows you inside out should be a good thing, but in Nishikata's case, the opposite is true.

His classmate Takagi loves to tease him on a daily basis, and she uses her extensive knowledge of his behavior to predict exactly how he will react to her teasing, making it nearly impossible for Nishikata to ever make a successful comeback. Despite this, Nishikata vows to someday give Takagi a taste of her own medicine by making her blush out of embarrassment from his teasing.

[Written by MAL Rewrite]
",7.68,1329.0,377,608817,303323,white,2017-07-07T08:39:33+00:00,2024-07-27T07:29:39+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 74, 'name': 'Love Status Quo'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,"{'year': 2018, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '23:00'}",manga,1417,pg_13,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '42597', 'completed': '364130', 'on_hold': '21097', 'dropped': '26356', 'plan_to_watch': '154589'}, 'num_list_users': 608769}",377
40750,Kaifuku Jutsushi no Yarinaoshi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1301/110018.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1301/110018l.jpg'}",2021-01-13,2021-03-31,"When Keyaru acquired his powers as a Hero who specialized in healing all injuries regardless of severity, it seemed that he would walk the path to a great future. But what awaited him instead was great agony; he was subjected to years of seemingly endless hellish torture and abuse. Keyaru's healing skills allowed him to secretly collect the memories and abilities of those he treated, gradually making him stronger than anyone else. But by the time he reached his full potential, it was far too late—he had already lost everything.

Determined to put his life back on track, Keyaru decided to unleash a powerful healing spell that rewound the entire world back to the time before he began to suffer his horrible fate. Equipped with the anguish of his past, he vows to redo everything in order to fulfill a new purpose—to exact revenge upon those who have wronged him.

[Written by MAL Rewrite]",6.33,,378,606824,347266,white,2019-11-21T05:38:22+00:00,2023-09-17T22:30:31+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 49, 'name': 'Erotica'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 35, 'name': 'Harem'}, {'id': 78, 'name': 'Time Travel'}]",12,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'wednesday', 'start_time': '23:30'}",light_novel,1440,r+,,"[{'id': 120, 'name': 'TNK'}]","{'status': {'watching': '66609', 'completed': '395362', 'on_hold': '11027', 'dropped': '50701', 'plan_to_watch': '82983'}, 'num_list_users': 606682}",378
2890,Gake no Ue no Ponyo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1331/138727.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1331/138727l.jpg'}",2008-07-19,2008-07-19,"A goldfish sneaks away from home and floats off on the back of a jellyfish. After getting stuck in a glass jar, she drifts to the shore where she is freed by Sousuke, a five-year-old boy who lives with his mother Lisa in a house by the sea while his father Koichi works on a fishing boat. After healing a cut on Sousuke's finger by licking it, the goldfish is named Ponyo by her new friend.

Unknown to Sousuke, Ponyo already has a name and a family. Her father Fujimoto, a sorcerer who forsook his humanity to live underwater, searches frantically for his daughter Brunhilde. When found and captured, Ponyo rejects her birth name and declares that she wants to become a human. Using the power received from Sousuke's blood, she grows arms and legs and escapes to the surface once more. But the magic released into the ocean causes an imbalance in nature, causing the Moon to start falling out of orbit and the tides to grow dangerously stronger. Reunited with Ponyo, Sousuke must pass an ancient test to restore order in the world and let his companion live on as a human.

[Written by MAL Rewrite]",7.95,724.0,379,606428,401861,white,2007-07-31T12:14:51+00:00,2022-10-12T08:41:01+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 46, 'name': 'Award Winning'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2008, 'season': 'summer'}",,original,6050,g,"Gake no Ue no Ponyo—Miyazaki's 8th animated film with Studio Ghibli—grossed more than $201 million USD worldwide. It is made up of over 170,000 individual frames. 

In 2009, the film won in five categories at the 8th Annual Tokyo Anime awards. It was also awarded with the 32nd Japan Academy Prize for both Animation of the Year and Outstanding Musical Achievement.

Many aspects of Ponyo drew from portions of day-to-day life. The seaside village, for example, is based on Tomonoura, Japan, with some sections inspired by Richard Wagner’s Die Walküre. The main character, Sosuke, is also named after the hero of The Gate by Natsume Soseki.","[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '6781', 'completed': '538871', 'on_hold': '1994', 'dropped': '947', 'plan_to_watch': '57812'}, 'num_list_users': 606405}",379
31580,Ajin,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/77968.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/77968l.webp'}",2016-01-16,2016-04-09,"Mysterious immortal humans known as ""Ajin"" first appeared 17 years ago in Africa. Upon their discovery, they were labeled as a threat to mankind, as they might use their powers for evil and were incapable of being destroyed. Since then, whenever an Ajin is found within society, they are to be arrested and taken into custody immediately.

Studying hard to become a doctor, Kei Nagai is a high schooler who knows very little about Ajin, only having seen them appear in the news every now and then. Students are taught that these creatures are not considered to be human, but Kei doesn't pay much attention in class. As a result, his perilously little grasp on this subject proves to be completely irrelevant when he survives an accident that was supposed to claim his life, signaling his rebirth as an Ajin and the start of his days of torment. However, as he finds himself alone on the run from the entire world, Kei soon realizes that more of his species may be a lot closer than he thinks.

[Written by MAL Rewrite]",7.38,2392.0,380,601988,301970,white,2015-09-10T07:04:52+00:00,2022-04-18T01:19:54+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2016, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '01:55'}",manga,1470,r,Ajin is scheduled to be streamed by the multinational provider Netflix worldwide after the current run ends.,"[{'id': 1023, 'name': 'Polygon Pictures'}]","{'status': {'watching': '29930', 'completed': '378366', 'on_hold': '17118', 'dropped': '33153', 'plan_to_watch': '143402'}, 'num_list_users': 601969}",380
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/43369.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/43369l.jpg'}",2013-01-12,2013-03-16,"Izayoi Sakamaki, Asuka Kudou, and You Kasukabe are extraordinary teenagers who are blessed with psychic powers but completely fed up with their disproportionately mundane lives—until, unexpectedly, each of them receives a strange envelope containing an invitation to a mysterious place known as Little Garden. 

Inexplicably dropped into a vast new world, the trio is greeted by Kurousagi, who explains that they have been given a once-in-a-lifetime chance to participate in special high-stakes games using their abilities. In order to take part, however, they must first join a community. Learning that Kurousagi's community ""No Names"" has lost its official status and bountiful land due to their defeat at the hands of a demon lord, the group sets off to help reclaim their new home's dignity, eager to protect its residents and explore the excitement that Little Garden has to offer.

[Written by MAL Rewrite]",7.42,2223.0,381,599017,317282,white,2012-08-24T11:53:34+00:00,2022-11-12T08:07:04+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",10,"{'year': 2013, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '01:30'}",light_novel,1420,pg_13,Mondaiji-tachi ga Isekai Kara Kuru Sou Desu yo? was simulcast by Crunchyroll and Anime on Demand. It adapted the first 2 volumes of the light novel with the same name.,"[{'id': 51, 'name': 'Diomedéa'}]","{'status': {'watching': '24591', 'completed': '427264', 'on_hold': '11497', 'dropped': '14927', 'plan_to_watch': '120685'}, 'num_list_users': 598964}",381
41467,Bleach: Sennen Kessen-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1908/135431.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1908/135431l.jpg'}",2022-10-11,2022-12-27,"Substitute Soul Reaper Ichigo Kurosaki spends his days fighting against Hollows, dangerous evil spirits that threaten Karakura Town. Ichigo carries out his quest with his closest allies: Orihime Inoue, his childhood friend with a talent for healing; Yasutora Sado, his high school classmate with superhuman strength; and Uryuu Ishida, Ichigo's Quincy rival.

Ichigo's vigilante routine is disrupted by the sudden appearance of Asguiaro Ebern, a dangerous Arrancar who heralds the return of Yhwach, an ancient Quincy king. Yhwach seeks to reignite the historic blood feud between Soul Reaper and Quincy, and he sets his sights on erasing both the human world and the Soul Society for good.

Yhwach launches a two-pronged invasion into both the Soul Society and Hueco Mundo, the home of Hollows and Arrancar. In retaliation, Ichigo and his friends must fight alongside old allies and enemies alike to end Yhwach's campaign of carnage before the world itself comes to an end.

[Written by MAL Rewrite]",9.01,11.0,382,597990,314163,white,2020-03-18T09:10:15+00:00,2024-10-02T16:04:07+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2022, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '00:00'}",manga,1471,r,"Bleach: Sennen Kessen-hen adapts volume 55 to volume 61 of the original manga.

It was released on Blu-ray on April 26, 2023.","[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '87046', 'completed': '350814', 'on_hold': '7714', 'dropped': '5181', 'plan_to_watch': '147180'}, 'num_list_users': 597935}",382
25183,Gangsta.,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/74415.webp', 'large': 'https://cdn.myanimelist.net/images/anime/8/74415l.webp'}",2015-07-02,2015-09-24,"Nicholas Brown and Worick Arcangelo, known in the city of Ergastalum as the ""Handymen,"" are mercenaries for hire who take on jobs no one else can handle. Contracted by powerful mob syndicates and police alike, the Handymen have to be ready and willing for anything. After completing the order of killing a local pimp, the Handymen add Alex Benedetto—a prostitute also designated for elimination—to their ranks to protect her from forces that want her gone from the decrepit hellhole of a city she has come to call home. However, this criminal’s paradise is undergoing a profound period of change that threatens to corrode the delicate balance of power.

Ergastalum was once a safe haven for ""Twilights,"" super-human beings born as the result of a special drug but are now being hunted down by a fierce underground organization. This new threat is rising up to challenge everything the city stands for, and the Handymen will not be able to avoid this coming war.

[Written by MAL Rewrite]",7.41,2269.0,383,596960,286482,white,2014-07-09T05:35:45+00:00,2022-05-14T05:43:05+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2015, 'season': 'summer'}","{'day_of_the_week': 'thursday', 'start_time': '02:44'}",manga,1430,r,,"[{'id': 32, 'name': 'Manglobe'}]","{'status': {'watching': '42398', 'completed': '356482', 'on_hold': '22505', 'dropped': '26309', 'plan_to_watch': '149239'}, 'num_list_users': 596933}",383
39533,Given,"{'medium': 'https://cdn.myanimelist.net/images/anime/1666/102238.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1666/102238l.webp'}",2019-07-12,2019-09-20,"Tightly clutching his Gibson guitar, Mafuyu Satou steps out of his dark apartment to begin another day of his high school life. While taking a nap in a quiet spot on the gymnasium staircase, he has a chance encounter with fellow student Ritsuka Uenoyama, who berates him for letting his guitar's strings rust and break. Noticing Uenoyama's knowledge of the instrument, Satou pleads for him to fix it and to teach him how to play. Uenoyama eventually agrees and invites him to sit in on a jam session with his two band mates: bassist Haruki Nakayama and drummer Akihiko Kaji.
    
Satou's voice is strikingly beautiful, filling Uenoyama with the determination to make Satou the lead singer of the band. Though reticent at first, Satou takes the offer after an emotional meeting with an old friend. With the support of his new friends, Satou must not only learn how to play guitar, but also come to terms with the mysterious circumstances that led him to be its owner.

[Written by MAL Rewrite]",8.3,275.0,384,593539,324130,white,2019-03-14T21:13:15+00:00,2023-09-07T08:02:54+00:00,tv,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",11,"{'year': 2019, 'season': 'summer'}","{'day_of_the_week': 'friday', 'start_time': '00:55'}",manga,1365,pg_13,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '28347', 'completed': '414310', 'on_hold': '10560', 'dropped': '13055', 'plan_to_watch': '127239'}, 'num_list_users': 593511}",384
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,"{'medium': 'https://cdn.myanimelist.net/images/anime/1019/103292.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1019/103292l.jpg'}",2019-12-20,2019-12-20,"Izuku ""Deku'' Midoriya and his fellow students in Class 1-A of UA High's hero course have been chosen to participate in a safety program on Nabu Island. To further improve their skills and gain experience in more ordinary heroics, the students aid the kind citizens with small services and everyday chores. With the low crime rate in the quiet community, all seems well and good, but the rise of a new villain threatens to put the students' courage to the test and challenge their capabilities as heroes.

A merciless villain by the name of Nine is in search of a certain ""quirk"" needed to fulfill his diabolical plan—creating a society where only those with the strongest quirks reign supreme. As his attack on Nabu Island endangers the lives of the residents, securing the citizens becomes the first priority for Class 1-A; defeating Nine along with his wicked accomplices is also imperative. A straightforward strategy is formulated until a young boy named Katsuma Shimano, whom Deku had befriended, suddenly requires particular protection. Concerned for the boy's wellbeing, Deku and his classmates must now devise a plan to ensure Katsuma's safety at all costs.

With Nine wreaking havoc to find the catalyst for his ill-intended schemes and the heroes desperate to defend Katsuma from harm, will Deku and his friends be able to come out victorious, or will they find themselves unable to escape a hopeless situation?

[Written by MAL Rewrite]",7.94,741.0,385,592540,346809,white,2019-03-20T08:37:10+00:00,2022-12-02T13:36:41+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2019, 'season': 'fall'}",,manga,6240,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '8630', 'completed': '490420', 'on_hold': '2139', 'dropped': '1507', 'plan_to_watch': '89818'}, 'num_list_users': 592514}",385
54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,"{'medium': 'https://cdn.myanimelist.net/images/anime/1384/136408.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1384/136408l.jpg'}",2023-07-09,2023-12-26,"After graduating from a top university with an impressive extracurricular record in the rugby club, Akira Tendou has nailed every step of the way to securing his dream job. On top of that, a beautiful and kind co-worker always brightens his day in the office! Life seems to be going very well for Akira until he slowly realizes that sleepless nights and brutal work are his new reality.

Due to three years of mind-numbing labor in an exploitative company, Akira is unable to recognize the tired, unaccomplished person he has become. On track to losing all passion in life like several of his overworked colleagues, Akira finds his saving grace in the most unexpected way possible—the breakout of a zombie apocalypse.

With the free time he finally has, Akira decides to complete a bucket list of a hundred things he wants to do before he eventually gets turned into a zombie. Although he is surrounded by the dead, Akira has never felt more alive!

[Written by MAL Rewrite]",7.76,1114.0,386,591366,274291,white,2023-01-06T08:44:14+00:00,2024-11-04T05:48:51+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 42, 'name': 'Seinen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",12,"{'year': 2023, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '17:00'}",manga,1447,r,"The anime is part of a production deal between VIZ Media, Shogakukan, and Shogakukan-Shueisha Productions.","[{'id': 2674, 'name': 'BUG FILMS'}]","{'status': {'watching': '139041', 'completed': '280070', 'on_hold': '28941', 'dropped': '30487', 'plan_to_watch': '112704'}, 'num_list_users': 591243}",386
35203,Isekai wa Smartphone to Tomo ni.,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/86794.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/86794l.jpg'}",2017-07-11,2017-09-26,"In a thoughtless blunder, God accidentally strikes down Touya Mochizuki with a stray bolt of lightning! As an apology, God offers him one wish and the chance to live again in a magical fantasy world. Touya happily accepts the offer and, for his one wish, asks only to keep his smartphone with him as he begins his journey into this mysterious world.

Starting over in this new world, Touya finds it is filled with magic—which he has an affinity for—and cute girls vying for his attention. These girls—the twins Linze and Elze Silhoueska, Yumina Urnea Belfast, Leen, and Yae Kokonoe—provide Touya with no end of romantic frustrations, but also companionship as he discovers the secrets of this new world.

[Written by MAL Rewrite]",6.12,9196.0,387,590999,352984,white,2017-03-21T04:06:10+00:00,2024-03-05T15:47:40+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 62, 'name': 'Isekai'}, {'id': 22, 'name': 'Romance'}]",12,"{'year': 2017, 'season': 'summer'}","{'day_of_the_week': 'tuesday', 'start_time': '20:30'}",light_novel,1440,pg_13,,"[{'id': 196, 'name': 'Production Reed'}]","{'status': {'watching': '27938', 'completed': '458421', 'on_hold': '6600', 'dropped': '34759', 'plan_to_watch': '63181'}, 'num_list_users': 590899}",387
31339,Drifters,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/80271.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/80271l.jpg'}",2016-10-07,2016-12-23,"At the Battle of Sekigahara in 1600, Toyohisa Shimazu is the rearguard for his retreating troops, and is critically wounded when he suddenly finds himself in a modern, gleaming white hallway. Faced with only a stoic man named Murasaki and hundreds of doors on both sides, Toyohisa is pulled into the nearest door and into a world completely unlike his own.

The strange land is populated by all manner of fantastical creatures, as well as warriors from different eras of Toyohisa's world who were thought to be dead. Quickly befriending the infamous warlord Nobunaga Oda and the ancient archer Yoichi Suketaka Nasu, Toyohisa learns of the political unrest tearing through the continent. Furthermore, they have been summoned as ""Drifters"" to fight against the ""Ends,"" people who are responsible for the creation of the Orte Empire and are trying to annihilate the Drifters. As the Ends grow more powerful, so does the Empire's persecution of elves and other demihumans. It is up to Toyohisa and his group of unconventional heroes to battle in a brand-new world war to help the Empire's subjects, while challenging the Ends protecting the land to claim it for themselves.

[Written by MAL Rewrite]",7.88,853.0,388,587603,280127,white,2015-07-25T07:35:53+00:00,2024-05-19T14:54:13+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 13, 'name': 'Historical'}, {'id': 62, 'name': 'Isekai'}, {'id': 38, 'name': 'Military'}, {'id': 21, 'name': 'Samurai'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2016, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '23:00'}",manga,1480,r,,"[{'id': 346, 'name': 'Hoods Entertainment'}]","{'status': {'watching': '36624', 'completed': '350429', 'on_hold': '16089', 'dropped': '21498', 'plan_to_watch': '162899'}, 'num_list_users': 587539}",388
7593,Kiss x Sis (TV),"{'medium': 'https://cdn.myanimelist.net/images/anime/1660/121553.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1660/121553l.jpg'}",2010-04-05,2010-06-21,"After Keita Suminoe's mother passed away, his father promptly remarried, introducing two step-sisters into Keita's life: twins Ako and Riko. But since their fateful first encounter, a surge of incestuous love for their younger brother overcame the girls, beginning a lifelong feud for his heart.

Now at the end of his middle school career, Keita studies fervently to be able to attend Ako and Riko's high school. While doing so however, he must resolve his conflicting feelings for his siblings and either reject or succumb to his sisters' intimate advances. Fortunately—or perhaps unfortunately for Keita—his sisters aren't the only women lusting after him, and there's no telling when the allure of temptation will get the better of the boy as well.

[Written by MAL Rewrite]",6.57,6582.0,389,586101,343927,gray,2009-11-25T20:49:18+00:00,2023-10-21T05:00:26+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2010, 'season': 'spring'}",,manga,1455,pg_13,Episode 1 was pre-streamed on Bandai Channel on 25 March 2010.,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '22816', 'completed': '442720', 'on_hold': '11678', 'dropped': '28467', 'plan_to_watch': '80385'}, 'num_list_users': 586066}",389
42923,SK∞,"{'medium': 'https://cdn.myanimelist.net/images/anime/1549/119195.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1549/119195l.jpg'}",2021-01-10,2021-04-04,"High school student Reki Kyan is passionate about one thing: skateboarding. When night falls, he heads to ""S,"" an illegal underground race inside a mine where skaters compete in highly dangerous situations. After a loss that results in his skateboard being destroyed and his arm being broken, Reki is now incapable of practicing at all.

While working, Reki runs into his new classmate, Langa Hasegawa, a half-Canadian and half-Japanese boy with no skateboarding experience whatsoever. Langa is in desperate need of money. After they both visit ""S"" when tasked by Reki's boss, they get into trouble and are forced into a bet that requires Langa to skate in a race. However, the mysterious transfer student holds a trump card that Reki is unaware of, one which might help him win the race in the most unexpected way.

[Written by MAL Rewrite]",8.01,649.0,390,583969,296358,white,2020-09-20T09:34:00+00:00,2024-10-15T22:26:00+00:00,tv,finished_airing,"[{'id': 3, 'name': 'Racing'}, {'id': 30, 'name': 'Sports'}]",12,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '02:00'}",original,1435,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '64332', 'completed': '355094', 'on_hold': '16043', 'dropped': '17858', 'plan_to_watch': '130609'}, 'num_list_users': 583936}",390
2759,Evangelion Movie 1: Jo,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/74975.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/74975l.jpg'}",2007-09-01,2007-09-01,"In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of NERV, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race.

Although initially reluctant, Shinji is swayed by the idea of reconciling with his father, and agrees to aid in mankind's perilous endeavor against its alien threat, as the pilot of Evangelion Unit-01. Thrust into the midst of a dangerous battlefield, Shinji must find the necessary courage and resolve to face against the Angels' incursions before it is too late.

[Written by MAL Rewrite]
",8.0,661.0,391,582684,358720,white,2007-07-02T04:54:51+00:00,2023-11-25T13:02:54+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2007, 'season': 'summer'}",,original,6061,r+,"1.01: An additional 266 enhancements from 1.0.
1.11: 2 minutes longer than 1.0 and 1.01 and created by processing the master digital data instead of the 35mm film. 

In 2007, the film was awarded the DCAJ Chairperson Award during the 22nd Digital Contents Grand Prix. In 2008, the film won the Tokyo International Anime Fair award for anime of the year (with Hideaki Anno receiving the best director award for it), the Toukaimura Genpachi Award at the 7th Annual Japanese Otaku Awards and the Theatrical Film Award at the 13th Animation Kobe Awards. ","[{'id': 47, 'name': 'Khara'}]","{'status': {'watching': '9120', 'completed': '475628', 'on_hold': '3351', 'dropped': '1613', 'plan_to_watch': '92958'}, 'num_list_users': 582670}",391
